"en_ar_DEEP"	"VerConf"
"والواقع أن أذربيجان نفسها تنتهك تلك القرارات، التي تحث الأطراف المعنية على مواصلة المفاوضات في إطار مجموعة مينسك التابعة لمنظمة الأمن والتعاون في أوروبا، وكذلك من خلال الاتصالات المختلفة فيما بينها."	1
"20 - يدين بنفس القدر من القوة جميع أعمال الاستغلال الجنسي والاعتداء والاتجار بالنساء والأطفال التي يرتكبها الأفراد العسكريون وأفراد الشرطة والموظفين المدنيون المشاركون في عمليات الأمم المتحدة، ويرحب بالجهود التي تبذلها وكالات الأمم المتحدة وعمليات حفظ السلام لتنفيذ مبدأ عدم التسامح مطلقا السياسة العامة في هذا الصدد، ويطلب إلى الأمين العام والبلدان المساهمة بأفراد مواصلة اتخاذ جميع الإجراءات المناسبة اللازمة لمكافحة هذه الانتهاكات التي يرتكبها هؤلاء الأفراد، بما في ذلك من خلال التنفيذ الكامل دون تأخير لتلك التدابير المعتمدة في قرارات الجمعية العامة ذات الصلة استنادا إلى وبناء على التوصيات الواردة في تقرير اللجنة الخاصة المعنية بحفظ السلام، A/59/19/Rev.1؛"	1
"واعتبرت عدة وفود أنه من الصعب اتخاذ قرارات من شأنها أن تدفع بالقضايا المعلقة إلى الأمام، نظرا للأوضاع الداخلية الراهنة، ولا سيما الصراع في جنوب السودان."	1
"وخلال تلك الفترة، تغير إلى حد كبير التهديد الذي يشكله تنظيم القاعدة وحركة الطالبان والمرتبطون بهما ونظام الجزاءات التي فرضها مجلس الأمن ضدهما."	1
"23 - يطلب إلى فريق الدعم التحليلي ورصد الجزاءات أن يقدم، بالتعاون الوثيق مع هيئات الأمم المتحدة الأخرى لمكافحة الإرهاب، تقريرا إلى اللجنة المنشأة عملا بالقرارين 1267 (1999) و 1989 (2011) في غضون 180 يوما، وأن يقدم بيانا شفهيا أوليا تقديم تحديث إلى اللجنة في غضون 60 يومًا بشأن التهديد الذي يشكله المقاتلون الإرهابيون الأجانب الذين تم تجنيدهم أو الانضمام إليهم من قبل تنظيم الدولة الإسلامية في العراق والشام وجبهة النصرة وجميع الجماعات والمؤسسات والكيانات المرتبطة بتنظيم القاعدة، بما في ذلك:"	0
"27 - يساور رؤساء الدول والحكومات القلق إزاء الوضع السائد في جنوب ليبيا، ويشددون على ضرورة حل الوضع من أجل الحفاظ على الاستقرار في منطقة الساحل."	0
"الحالة في الشرق الأوسط (18 تموز/يوليه 1960؛ 17 كانون الأول/ديسمبر 2008)."	0
"كذلك، وعلى الرغم من أن الوضع الأمني ​​العام ظل هادئا وسلميا منذ تولي تيمور - ليشتي رسميا المسؤولية الكاملة عن الأمن في 20 أيار/مايو، فإن التهريب والتجارة غير المشروعة وعبور الحدود ينبغي أن ينظر إليها على أنها مدعاة للقلق، وكذلك التوترات المتعلقة بمكافحة الإرهاب. المظاهرات التي شهدتها ديلي في يوليو الماضي."	1
"وأخيرا، هناك حاجة ماسة إلى الزعامة الأفغانية للتعامل مع المخدرات."	1
"(أ) مواصلة تذكير الدول الأعضاء بالتزامها بالتسليم أو المحاكمة وفقا للصكوك الدولية المنطبقة لمكافحة الإرهاب التي هي أطراف فيها، وتذكير الدول بالتزامها بضمان عدم اعتبار الادعاءات بوجود دوافع سياسية أساسا للمحاكمة رفض طلبات تسليم الإرهابيين المزعومين؛"	1
"وأي دعم من هذا القبيل محظور بموجب التشريعات الليتوانية."	0
"\"ويشدد مجلس الأمن على ضرورة معالجة الأسباب الجذرية للنزاع في شرق جمهورية الكونغو الديمقراطية على نحو مستدام، ويكرر تأكيد دعمه لتنفيذ الالتزامات المنصوص عليها في إطار السلام والأمن والتعاون لجمهورية الكونغو الديمقراطية والمنطقة، وهو أمر ضروري لتحقيق السلام والأمن الدائمين في منطقة البحيرات الكبرى."	0
"16 - أنشئ موقع مستقل على شبكة الإنترنت لمكتب أمين المظالم (http://www.un.org/en/sc/ombudsperson/). ويقدم الموقع الإلكتروني معلومات أساسية عن عمليات المكتب، بما في ذلك وصف لإجراءات النظر في طلبات الرفع من القائمة وتوجيهات عامة بشأن محتوى الطلبات المقدمة إلى أمين المظالم."	0
"وتشير التقارير إلى أن شدة الهجمات والفظائع المرتكبة في أي قرية بعينها قد نشرت مستوى من الخوف دفع سكان القرى المجاورة الذين نجوا من هذه الهجمات إلى الفرار أيضاً إلى مناطق تتمتع بالأمن النسبي."	1
"وبالإضافة إلى ذلك، أبلغ العديد من الضحايا اللجنة أن ثقتهم ضئيلة في نزاهة النظام القضائي السوداني وقدرته على تقديم مرتكبي الجرائم الخطيرة المرتكبة في دارفور إلى العدالة."	1
"57 - ظلت المصلحة الذاتية للمعارضين لتشكيل حكومة حسنة النية ثابتة، وقد كشف فريق الرصد في تقاريره السابقة عن هذه المشكلة المركزية في الصومال. ولا تزال المشكلة قائمة، والموضوع الأكثر وضوحا في هذا التقرير هو الاتجاه المستمر لتصعيد العنف المحتمل في نمط حماية المصالح الخاصة الراسخة."	1
"وفي هذا الصدد، نشعر بالقلق بشكل خاص إزاء استمرار عدم إحراز تقدم في مجالات حرية حركة الأقليات، والعودة المستدامة، وتمثيل الأقليات ذات الصلة في الهياكل الحكومية وفي القطاع العام ككل."	1
