"en_ar_DEEPL"	"VerCoop"
"وكما أشار متكلم ثالث، فإنه بدون التعاون الملتزم بين الأعضاء الدائمين والأعضاء المنتخبين، سيجد المجلس نفسه باستمرار في مأزق بالنظر إلى أن القرارات تتطلب تسعة أصوات لاعتمادها."	1
"تم تصميم الدليل ليكون بمثابة مصدر للمعلومات عن أفضل الممارسات المتعلقة بمكافحة الإرهاب والقوانين النموذجية وبرامج المساعدة المتاحة."	1
"- صياغة التفويضات (ذكر واضح لاستراتيجيات الانتقال والخروج);"	0
"وأجرى فريق الوساطة مناقشات ثنائية مع الحكومة والتنسيقية المؤلفة من الحركة الوطنية لتحرير أزواد، والمجلس الأعلى لوحدة أزواد والحركة العربية الأزوادية, وانضم إليهم أفراد من تنسيقية الحركات والجبهات الوطنية للمقاومة الثانية وفصيل من ائتلاف شعب أزواد من جهة، ومع الحكومة والمنصة مجموعات مسلحة مؤلفة من الحركة الوطنية لتحرير أزواد والحركة العربية الأزوادية والفصيل الآخر من الحركة العربية الأزوادية، بالإضافة إلى أفراد من مجموعة الدفاع الذاتي لأزواد وحلفائها بدعوة من المنصة من جهة أخرى."	1
"أتكنز هي الشركة الأم لمجموعة WS Atkins Limited، التي تضم عضوين هما WS Atkins Overseas Limited (\"Overseas Limited\") و WS Atkins and Partners Overseas (\"Partners Overseas\")."	0
"23. وفي 17 تشرين الأول/أكتوبر، أعلن رئيس أركان الدفاع النيجيري أنه تم التوصل إلى وقف الأعمال العدائية مع جماعة بوكو حرام، في أعقاب محادثات يسرتها حكومة تشاد في نجامينا. وفي 19 تشرين الأول/أكتوبر، ذكرت حكومة تشاد أن المفاوضات جارية بشأن اتفاق وقف إطلاق النار والإفراج عن التلميذات المختطفات في شيبوك. وفي 4 تشرين الثاني/نوفمبر، أعلنت حكومة نيجيريا الاتحادية أنه لم يتم التوصل إلى أي اتفاق، على الرغم من أن المحادثات ستستمر."	1
"إن النتيجة السياسية البالغة الأهمية التي أسفر عنها الاجتماع الرفيع المستوى لمجلس الأمن بشأن مكافحة الإرهاب الذي عقد في 20 كانون الثاني/يناير 2003 في نيويورك قد زادت من الاعتراف بأن الدور المركزي في مكافحة هذا الخطر العالمي يقع على عاتق الأمم المتحدة."	1
"2. يقرر أيضا أن تقوم جميع الدول، وفقا لإجراءاتها الوطنية، باعتماد وإنفاذ قوانين فعالة مناسبة تحظر على أي جهة من غير الدول صنع الأسلحة النووية أو الكيميائية أو البيولوجية ووسائل إيصالها، أو احتيازها أو امتلاكها أو تطويرها أو نقلها أو تحويلها أو استعمالها لأغراض إرهابية، ولا سيما في الأغراض الإرهابية، وكذلك محاولات الانخراط في أي من الأنشطة الآنفة الذكر أو الضلوع كشريك فيها أو المساعدة على القيام بها أو تمويلها؛"	1
"جامايكا 17 تشرين الثاني/نوفمبر 2005 S/AC.45/2005/38"	0
"\"ويدعو مجلس الأمن الأمين العام إلى أن يواصل إحالة المعلومات والتحليلات ذات الصلة إلى المجلس حيثما رأى أن تلك المعلومات أو التحليلات يمكن أن تسهم في تحسين عمله بشأن حماية المدنيين في النزاعات المسلحة وأن يواصل تضمين تقاريره الخطية المقدمة إلى المجلس عن المسائل المعروضة عليه، حسب الاقتضاء، ملاحظات تتعلق بحماية المدنيين في النزاعات المسلحة."	1
"ويلزم الإعلان الدول المشاركة بدعم برامج الحد من العنف المسلح من منظور التنمية وحقوق الإنسان."	1
"كما تم الشروع في التواصل مع المجتمع المدني والشركات الخاصة، مع التركيز على المساعدة التقنية المحتملة ودورها في تنفيذ مكافحة الإرهاب."	1
"وإذ يؤكد من جديد أيضا حتمية مكافحة الإرهاب بجميع أشكاله ومظاهره بجميع الوسائل، وفقا لميثاق الأمم المتحدة، وإذ يشدد أيضا على أنه يجب على الدول أن تكفل امتثال أي تدابير تتخذها لمكافحة الإرهاب لجميع التزاماتها بموجب القانون الدولي، وينبغي أن تتخذ هذه التدابير وفقا للقانون الدولي، ولا سيما القانون الدولي لحقوق الإنسان وقانون اللاجئين والقانون الإنساني,"	1
"في نوفمبر/تشرين الثاني، تم لم شمل 10 صبية من مراكز العبور التي تدعمها اليونيسف مع أسرهم."	0
"وقد بدأ البرنامج بملاحظة الارتباطات وبناء الملامح التي قد تكون ذات صلة بالدول الأخرى، ويشيد الفريق بالطريقة التي يتم بها مشاركة النتائج على الصعيد الدولي."	0
"غير أنه من المهم التذكير بأنه إلى جانب تدابير بناء الثقة تلك، تظل الحكومة الإيفوارية مسؤولة عن سلامة وأمن مواطنيها. وفي 6 أيلول/سبتمبر، في أبيدجان، تعرض وزير الإدارة الإقليمية، عيسى دياكيتي، لهجوم من قبل مجموعة من الوطنيين الشباب."	0
