"","en_ar_DEEP","MatCoop"
"2556","2. الوضع في تيمور الشرقية",0
"2557","(ج) مواصلة العمل مع المنظمات الدولية والإقليمية والدول لتعزيز إمكانية الوصول والاتصال بين وكالات إنفاذ القانون لقواعد البيانات الوطنية والدولية الجنائية وقواعد البيانات المتعلقة بمكافحة الإرهاب عند نقاط التفتيش الحدودية عند الدخول والخروج. هـ- التعاون الدولي",1
"2558","2 - يقرر أن تكون ولاية بعثة الأمم المتحدة لتقديم المساعدة إلى الصومال على النحو التالي:",0
"2559","12 - الحالة في بوروندي (25 تشرين الأول/أكتوبر 1993؛ 17 أيار/مايو 2011).",0
"2560","4 - كما أنشأ مجلس الأمن بموجب قراره 1521 (2003) لجنة للإشراف على تنفيذ التدابير. كما تم إنشاء فريق من الخبراء لتزويد اللجنة بالمعلومات المتعلقة بتنفيذ التدابير والتقدم المحرز نحو استيفاء شروط رفع الجزاءات.",1
"2561","58. الوضع في شبه القارة الهندية/الباكستانية (4 كانون الأول/ديسمبر 1971؛ 27 كانون الأول/ديسمبر 1971).",0
"2562","""ويحيط مجلس الأمن علما بالتعاون المستمر بين المنظمة البحرية الدولية ومكتب الأمم المتحدة المعني بالمخدرات والجريمة وشعبة شؤون المحيطات وقانون البحار فيما يتعلق بتجميع التشريعات الوطنية المتعلقة بالقرصنة، ويشجع البلدان على القيام بذلك ولم تقدم بعد تشريعاتها للقيام بذلك، وتلاحظ أن نسخ التشريعات الوطنية التي تلقتها الأمانة العامة قد تم وضعها على الموقع الإلكتروني للأمم المتحدة.",1
"2563","ويدعو مجلس الأمن الدول الأعضاء إلى التعاون على نحو سريع لحل جميع القضايا العالقة بهدف اعتماد مشروع الاتفاقية الشاملة بشأن الإرهاب الدولي.",1
"2564","كما تواصلت المجموعة بشكل منتظم مع لجان الخبراء الأخرى.",0
"2565","وقد أنشأت سبع دول اختصاصاً قضائياً كافياً للجرائم ذات الصلة في تشريعاتها، واتخذت خمس دول بعض الخطوات في هذا الصدد، ولا توجد معلومات كافية فيما يتصل بتسع دول.",1
"2566","(ط) القتل على يد القوات الحكومية و/أو الميليشيات",0
"2567","وستكون هذه آلية مهمة.",0
"2568","19. وواصلت أمينة المظالم وموظفو مكتبها التفاعل مع ممثلي فرقة العمل المعنية بتنفيذ مكافحة الإرهاب والمديرية التنفيذية للجنة مجلس الأمن المنشأة عملاً بالقرار 1373 (2001) بشأن مكافحة الإرهاب، فضلاً عن فرع منع الإرهاب التابع لمكتب الأمم المتحدة المعني بالمخدرات والجريمة ومكتب المفوض السامي للأمم المتحدة لحقوق الإنسان.",1
"2569","66 - إن تعزيز مؤسسات سيادة القانون في هايتي، بما في ذلك إصلاح الشرطة الوطنية الهايتية، أمر ضروري لصيانة الاستقرار الداخلي بشكل فعال وبسط سلطة الدولة.",1
"2570","وبالإضافة إلى توفير المعلومات لعمل آليات الإبلاغ عن حقوق الإنسان والعمل كأرشيف آمن للمعلومات المقدمة من أصحاب المصلحة المعنيين، ينبغي لعمل هذا الهيكل أن ييسر جهود الأمم المتحدة الرامية إلى محاكمة الأشخاص الذين يتحملون أكبر قدر من المسؤولية عن الجرائم المرتكبة ضد الإنسانية أو مساءلتهم بطريقة أخرى. ;",1
"2571","ومع ذلك، فقد بدأ العديد منها للتو في تطوير قدرات مخصصة لمكافحة الإرهاب.",1
"2572","143. ثانياً، يجب على الحكومة وقادة المتمردين التركيز على الجهود الرامية إلى منع التجاوزات، وحماية الأشخاص المعرضين للخطر، وتقديم المسؤولين عن التجاوزات إلى العدالة.",1
"2573","89 - وذكر رئيس الوزراء السابق أنه اغتنم الفرصة خلال الاجتماع ليناقش مع وزير الداخلية الحاجة إلى مجموعة من المدنيين لدعم قوة الشرطة الاحتياطية الوطنية، ولكن لم تكن هناك مناقشة حول توفير الأسلحة أو الزي الرسمي لقوات الشرطة الوطنية لتيمور - ليشتي. مثل هذه المجموعة.",0
"2574","وبالإضافة إلى ذلك، احترمت المنطقة العسكرية 3 في ميجك أيضًا، إلى حد كبير، التزاماتها في هذا الصدد، حيث لم ترتكب سوى أربعة انتهاكات لحرية التنقل.",1
"2575","وتمت تبرئة شخص آخر، مدرج أيضًا في القائمة، من جميع التهم.",0
"2576","وفي هذا السياق، يذكر الاتحاد الأوروبي إسرائيل بالتزامها بضمان الوصول الكامل والآمن للمنظمات الإنسانية، بما في ذلك وكالة الأمم المتحدة لإغاثة وتشغيل اللاجئين الفلسطينيين في الشرق الأدنى (الأونروا).",0
"2577","لقد تم إحراز تقدم كبير في منع إساءة استخدام أنظمة اللاجئين واللجوء من قبل الإرهابيين.",1
"2578","ومن خلال نهج واسع النطاق يشمل ""المجتمع بأكمله""، تشكل الجهود الرامية إلى مكافحة التطرف العنيف أهمية بالغة لوقف التجنيد وتلبية احتياجات المقاتلين الإرهابيين الأجانب العائدين (لضمان عدم تحولهم إلى التطرف والعنف في وطنهم أو في بلدان ثالثة).",1
"2579","65 - واكتمل التخطيط المتكامل لتوجيه مشاركة الأمم المتحدة وعملياتها دعما لتنفيذ الولاية قبل فترة الاستفتاء وبعدها في تموز/يوليه، وأنشأت كل من البعثة وفريق الأمم المتحدة القطري هياكل لتنسيق الأولويات المحددة.",1
