"en_ar_GOOGLE"	"VerConf"
"حلقات نقاش، وإحاطات إعلامية، ومنشورات، وتقديم تقارير إلى مجلس الأمن، وتعزيز قدرات الموظفين، وخمس مشاورات إقليمية بشأن تعميم مراعاة المنظور الجنساني في برنامج العمل المتعلق بالأسلحة الصغيرة والأسلحة الخفيفة غير المشروعة."	0
"7 - الحالة في ليبيريا (22 كانون الثاني/يناير 1991؛ 19 كانون الأول/ديسمبر 2008)."	0
"وإذ يدين استمرار التدفق غير المشروع للأسلحة داخل [الدولة المتضررة] وإليها في انتهاك للقرارات [التي تنص على العقوبات]، ويعلن تصميمه على مواصلة رصد تنفيذ حظر الأسلحة والتدابير الأخرى المنصوص عليها في قراراته بشأن [المتضررة] عن كثب ولاية]،"	1
"&quot;ويدين مجلس الأمن بشدة استمرار استخدام الأراضي الأفغانية، ولا سيما المناطق التي تسيطر عليها حركة طالبان، لإيواء الإرهابيين وتدريبهم والتخطيط لأعمال إرهابية، ويؤكد من جديد اقتناعه بأن قمع الإرهاب الدولي أمر ضروري لصون الأمن الدولي. ويصر على أن تتوقف حركة طالبان عن توفير الملاذ والتدريب للإرهابيين الدوليين ومنظماتهم، وأن تتخذ تدابير فعالة لضمان عدم استخدام الأراضي الخاضعة لسيطرتها لمنشآت ومعسكرات إرهابية أو لإعداد أو تنظيم إرهابيين. الأعمال ضد الدول الأخرى أو مواطنيها، والتعاون مع الجهود الرامية إلى تقديم الإرهابيين المتهمين إلى العدالة."	1
"(4) الحالة الإنسانية والاجتماعية والاقتصادية"	0
"وتم تغييره إلى شكل حلقة نقاش يشارك فيها ممثلون عن حكومة الصومال الفيدرالية وسلطات مكافحة القرصنة الإقليمية في مناقشة مع هيئات الأمم المتحدة والاتحاد الأوروبي ومنظمة &quot;محيطات بلا قرصنة&quot;."	0
"49 - ولا تزال هناك تحديات كثيرة في مكافحة الإفلات من العقاب، لا سيما في ضوء القدرة المحدودة للسلطات القضائية المدنية والعسكرية على إجراء تحقيقات مستقلة وشاملة وتوفير الحماية للضحايا والشهود."	1
"السفير آدم تومسون (المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية)"	0
"2. تكاليف إنهاء المشروع 409 - 411"	0
"وصل وزير الداخلية لوباتو إلى المقر مرتديًا سترة واقية من الرصاص وفي حالة هياج شديد وهو يصرخ &quot;اقتلوهم جميعًا&quot;."	1
"68 - وحتى 16 تشرين الثاني/نوفمبر، طُرد 902 8 بوروندي من جمهورية تنزانيا المتحدة في عام 2007."	0
"الأول هو وضع المخدرات في أفغانستان، والذي يشكل تحدياً خطيراً ومتزايداً ليس لأفغانستان فحسب، بل أيضاً لبقية العالم."	0
"2 - وباعتبار جمهورية كرواتيا رئيسة لجنة مكافحة الإرهاب التابعة لمجلس الأمن وأحد أوائل الداعمين للتحالف العالمي لمكافحة الإرهاب، فإنها تدين بشدة الإرهاب الدولي بجميع أشكاله ومظاهره، وتضع في اعتبارها خطر الإرهاب الدولي. إن تقارب الإرهاب مع تهديدات أخرى للسلم والأمن الدوليين - مثل انتشار أسلحة الدمار الشامل، والجريمة المنظمة العابرة للحدود الوطنية والإرهاب الإلكتروني - يحث على تعاون عالمي أقوى في قمع هذه الآفة الحديثة."	1
"ومن المرجح أن تشتد حدة النقاش السياسي، مع وجود العديد من التحديات المتعلقة بالانتخابات المعروضة بالفعل على المحاكم."	1
"ويدين الوفد الكوبي بشدة تنفيذ الهجمات ضد المدنيين الفلسطينيين، فضلا عن الدمار العام الذي تسببه قوات الاحتلال الإسرائيلية في شمال قطاع غزة. كما ندعو إلى الوقف الفوري لتلك الهجمات والانسحاب العاجل لقوات الاحتلال."	1
"1. قانون اتفاقية الأسلحة الكيميائية لعام 2000، القسم 40 2."	0
"وانفصل جيش تحرير السودان - فصيل ميني ميناوي عن الحكومة في الجزء الأخير من عام 2010."	0
"إن التهديد الذي يشكله الإرهابيون والمجرمون والمتورطون في الاتجار غير المشروع بالمخدرات لأمن أفغانستان واستقرارها هو تهديد حقيقي ويجب التصدي له بشكل مستمر."	1
"وكان من المقرر تقديم الإقرارات نصف السنوية في 15 يناير و15 يوليو 1999."	0
"ويعرب المجلس أيضا عن قلقه إزاء التقارير المستمرة عن هجمات جيش الرب للمقاومة في جمهورية أفريقيا الوسطى، وحتى غربا حتى بانغاسو، وكذلك في جمهورية الكونغو الديمقراطية."	0
"وذكرت فرقة العمل المعنية بالإجراءات المالية المعنية بالتعاون الدولي واستعراض التعاون الدولي في حزيران/يونيه 2009 أن ست دول في المنطقة دون الإقليمية تعاني من أوجه قصور في مجال مكافحة غسل الأموال ومكافحة تمويل الإرهاب."	1
"وتم استرداد إجمالي 112 قطعة مادية، ويجري حاليًا تحليل معظمها في أحد المختبرات الدولية."	0
"22 - وبعد رصد تحركات المشردين داخليا إلى كوسوفو والتحدث مع الألبان العرقيين في جنوب صربيا، أفادت مفوضية الأمم المتحدة لشؤون اللاجئين أن المشردين داخليا فروا خوفا من الوقوع بين خطوط إطلاق النار، وسببا للقلق العام بشأن حشد القوات. من الشرطة والقوات العسكرية في وادي بريسيفو."	1
"ينص البند الثالث من القسم 1 و 2 من تعميم البنك المركزي رقم 2852/98 على إلزام المؤسسات المالية بالتسجيل في نظام معلومات البنك المركزي ما يلي:"	0
