"en_es_DEEPL"	"MatConf"
"68. El asesinato de dos expertos de la UNODC el 7 de abril de 2014, mientras realizaban una misión de lucha contra la piratería en Somalia, fue un recordatorio aleccionador de los riesgos a los que se enfrenta el personal de las Naciones Unidas en su labor para mejorar la vida de los demás."	1
"Aplicación del comunicado conjunto de 2 de abril de 2009"	0
"El Sr. Beyani también pidió al Consejo que no perdiera de vista el importante papel que las mujeres desplazadas internas pueden desempeñar en la negociación de la paz, la garantía de sus derechos humanos y la consecución del desarrollo en las situaciones posteriores a los conflictos."	0
"En la 6900ª sesión del Consejo de Seguridad, celebrada el 15 de enero de 2013, en relación con el examen por el Consejo del tema titulado \"Amenazas a la paz y la seguridad internacionales causadas por actos terroristas\", el Presidente del Consejo de Seguridad hizo la siguiente declaración en nombre del Consejo:"	0
"Sin embargo, el proceso también ha ilustrado lo importantes que siguen siendo los retos para el sector de la seguridad de Liberia, especialmente en lo que respecta a las capacidades logísticas, de comunicaciones y de movilidad de la policía y el servicio de inmigración."	0
":: Introdujo en el proceso de conversión de I+D de la UCF 53 kg de UF6 enriquecido al 3,34% de U-235 y produjo 24 kg de uranio en forma de UO2;"	0
"Trágicamente, el subcomandante y un guardia murieron en el ataque, mientras que el comandante y un supervisor resultaron heridos."	1
"64. La misión preguntó al personal militar del Gobierno acerca de los informes según los cuales unas 70 personas, en su mayoría musulmanes, habían sido asesinadas por soldados del Gobierno tras haber retomado la ciudad."	1
"Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
"Además de las 12 personas de la Lista que figuran como fallecidas, el Equipo tiene conocimiento de otras 7 que han sido declaradas muertas por su Estado de residencia o ciudadanía, ya sea al Comité, al Equipo o a INTERPOL, y de otras 13 cuyo fallecimiento se ha comunicado en fuentes públicas pero que aún no se ha notificado oficialmente al Comité o al Equipo."	1
"Como se ha indicado anteriormente, existen informes creíbles y repetidos que indican que estas redadas aumentaron significativamente la noche del 23 de marzo y aún más durante las noches siguientes."	1
"En el sur de Darfur, según testigos, los rebeldes atacaron y saquearon una comisaría de policía y las oficinas del gobierno en Yassin en enero de 2004."	1
"A celebrar el miércoles 30 de septiembre de 1998, a las 15.30 horas."	0
"En concordancia con lo anterior, el 15 de mayo de 2012, el Presidente de la República emitió en Consejo de Ministros el decreto ejecutivo PCM 014-2012. En el artículo 1 de dicho decreto se establece que en el mapa oficial de la República de Honduras, con los límites determinados en el sistema de administración territorial, aparecen los municipios que colindan con la frontera terrestre con la República de El Salvador, entre ellos: en el Departamento de Ocotepeque: Ocotepeque, Sinuapa y Mercedes; en el Departamento de Lempira: Cololaca, Guarita, San Juan Guarita, Valladolid, La Virtud, Mapulaca, Virginia y Piraera; en el Departamento de Intibucá: San Antonio, Santa Lucía, Magdalena y Colomoncagua; en el Departamento de La Paz: Santa Elena, Yarula, Marcala, Cabañas, Santa Ana, Opatoro, Mercedes de Oriente y San Antonio del Norte; y en el Departamento del Valle: Caridad, Aramecina, Goascorán y Alianza."	0
"Se celebrará el jueves 14 de diciembre de 2006, a las 15.20 horas."	0
"El funcionamiento actual del servicio de policía, PNTL, y de las Fuerzas de Defensa, F-FDTL, en particular, se ve obstaculizado por una percepción de falta de legitimidad derivada de la forma en que fueron creadas."	1
"Como en ocasiones anteriores, el Asesor Especial advirtió sobre las acciones de los \"saboteadores\", que estaban socavando la transición de Yemen y amenazando su paz, seguridad y estabilidad. Afirmó que el país se encontraba en una coyuntura crítica. Describió el avance de las milicias Houthi, que invadieron Saná y ocuparon varios edificios públicos. Además, informó de un aumento de los atentados de Al Qaeda en la Península Arábiga, algunos relacionados con la situación política y de seguridad general, y expresó su preocupación por la situación en el sur del país."	1
"40. También hago un llamamiento a los dirigentes de Hezbolá para que pongan fin a todos los esfuerzos por adquirir armas y crear capacidades paramilitares al margen de la autoridad del Estado."	0
"4. Matanza de soldados enemigos heridos"	1
"Contexto estratégico de la Oficina de las Naciones Unidas para África Occidental"	0
"23. Los artefactos explosivos improvisados que quedaron del conflicto mataron a 6 niños e hirieron a 44."	1
"29. Por lo tanto, en vista de la amenaza percibida que suponía la manifestación para el régimen y para el orden público, las más altas autoridades del Estado indicaron que, aunque no hubiera existido un decreto que prohibiera las manifestaciones públicas, no habrían permitido ni tolerado la marcha prevista."	1
"Las investigaciones demuestran que cuando las intervenciones externas en conflictos internos no conducen a una rápida victoria militar es probable que hagan que los conflictos internos duren más tiempo."	1
"20. Nigeria también fue testigo de una escalada de atentados y bombardeos, especialmente en los estados nororientales de Borno, Yobe y Adamawa."	1
"Estados Unidos tiene ante sí dos caminos."	0
"Los yacimientos de diamantes recientemente descubiertos en los condados de Gbarpolu y Nimba han provocado el desplazamiento de un importante número de especuladores a estas zonas."	0
"El régimen se modificó en las resoluciones 1333 (2000) y 1390 (2002) para imponer tres medidas selectivas (congelación de activos, prohibición de viajar y embargo de armas) contra personas y entidades asociadas con los talibanes y Al-Qaida. Existen excepciones a la congelación de activos y a la prohibición de viajar. El 17 de junio de 2011, el Consejo adoptó por unanimidad las resoluciones 1988 (2011) y 1989 (2011), que dividen el régimen en dos, estableciendo un comité para Al-Qaida y otro para los talibanes."	1
"Además, no siempre se separa a los menores de los adultos y algunos presos siguen sometidos a largos periodos de detención preventiva, que a veces duran hasta 10 años."	1
"Por ejemplo, la célula de Al Qaeda que perpetró los atentados de noviembre de 2003 en Estambul planeó en un principio alquilar una cantera de piedra para obtener dinamita legalmente, aunque posteriormente abandonó este plan y utilizó en su lugar explosivos improvisados."	1
"Las fuerzas policiales deben ser, y parecer, formadas en un entorno políticamente neutral."	1
"De los 168 niños, 135 fueron secuestrados con fines de reclutamiento, mientras que 33 lo fueron para programas culturales y políticos o por otros motivos."	1
"No se ha expedido ninguna licencia para la importación de diamantes de Liberia."	0
"23. El redespliegue del personal judicial y penitenciario no ha avanzado al mismo ritmo que el acondicionamiento de las infraestructuras debido a la persistente preocupación por su seguridad en las zonas del norte de Malí bajo control de grupos armados, así como a la falta de equipos."	1
"El reto ahora es construir sobre esa plataforma y convertir la promesa de paz en realidad."	0
"Le agradecería que tuviera a bien hacer distribuir el texto de la presente carta y su anexo como documento del Consejo de Seguridad."	0
"(d) Nombramiento de los magistrados, del Fiscal, del Fiscal Adjunto y del Secretario"	0
"Hay pruebas abrumadoras que sugieren que estos asesinatos fueron en su mayoría no provocados e innecesarios para hacer frente a los manifestantes."	1
"43. Recuerda su decisión de que el requisito de que los Estados adopten las medidas descritas en el párrafo 1 de la presente resolución dejará de aplicarse a esa persona, grupo, empresa o entidad 60 días después de que el Comité concluya el examen de un informe amplio del Ombudsman, de conformidad con el anexo II de la presente resolución, incluido el apartado h) de su párrafo 7, en el que el Ombudsman recomiende que el Comité considere la posibilidad de excluirlo de la lista, a menos que el Comité decida por consenso, antes de que finalice ese período de 60 días, que el requisito seguirá en vigor con respecto a esa persona, grupo, empresa o entidad; a condición de que, en los casos en que no exista consenso, el Presidente, a petición de un miembro del Comité, someta la cuestión de si se debe suprimir de la lista a esa persona, grupo, empresa o entidad al Consejo de Seguridad para que éste adopte una decisión en un plazo de 60 días; y a condición también de que, en caso de que se presente dicha solicitud, el requisito de que los Estados adopten las medidas descritas en el párrafo 1 de la presente resolución siga en vigor durante ese período con respecto a esa persona, grupo, empresa o entidad hasta que el Consejo de Seguridad decida la cuestión;"	0
"61. La protección de la población civil en el este de Chad consiste en algo más que garantizar la seguridad física de los refugiados, los desplazados y los trabajadores humanitarios, y en proporcionar apoyo logístico y estructuras rígidas para el DIS."	0
"Por último, gran parte de la información procedente de fuentes relacionadas con la suerte del Sr. Abu Adass apunta a la República Árabe Siria y a funcionarios sirios, así como a ciertos funcionarios libaneses. Si bien es cierto que pocas de estas fuentes de información han sido corroboradas de forma independiente, es significativo que ninguna información señale a ninguna otra entidad como implicada en su desaparición o que fuera un terrorista suicida."	1
