"en_es_DEEP"	"MatCoop"
"a) Continuar mejorando su cooperación con organizaciones internacionales, regionales y subregionales y desarrollar formas de operar con esas organizaciones caso por caso, reflejando la variación en la capacidad y el mandato de cada organización, incluidos intercambios a nivel de trabajo, reuniones de información hacia y desde el Comité y mejores acuerdos para el intercambio de información;"	1
"En diciembre de 2007 se completó, bajo la dirección de la Dependencia de Conducta y Disciplina, un programa integral obligatorio de capacitación para todo el personal de la MINURSO sobre las normas de conducta previstas, incluida la prevención de la explotación, el abuso y el acoso sexuales."	1
"Irán ha modificado 12 de las cascadas para que contengan 174 centrifugadoras cada una."	0
"D. Control fronterizo 258. El control fronterizo eficaz es fundamental para la aplicación efectiva de medidas antiterroristas de conformidad con la resolución 1373 (2001), ya que es la primera línea de defensa contra el movimiento de terroristas a través de las fronteras y el tráfico transfronterizo ilegal. movimiento de mercancías y carga."	1
"Se espera sentencia el último trimestre de 2011. M. Ngirumpatse"	0
"48. Una vez finalizado el proceso electoral, será fundamental que el Gobierno recién elegido genere dividendos tangibles que se reflejen inmediatamente en las vidas de todos los ciudadanos de Guinea-Bissau."	0
"B. Banco Central de los Estados de África Occidental (BCEAO)"	0
"Varios contactos dieron lugar a meros intercambios de opiniones y/o declaraciones de hechos."	1
"g) Suministros de almacén y otros equipos – USD 1.082.749."	0
"Organización de Estados Americanos y Gobierno de México"	0
"Al parecer, los habitantes de estos barrios fueron agredidos y golpeados por las fuerzas de seguridad."	0
"El Consejo recuerda a los Estados que deben garantizar que cualquier medida adoptada para combatir el terrorismo cumpla con todas sus obligaciones en virtud del derecho internacional, en particular el derecho internacional humanitario, el derecho internacional de los refugiados y el derecho internacional de los derechos humanos."	1
"El 23 de agosto, el Presidente interino del Comité del Consejo de Seguridad establecido en virtud de la resolución 1718 (2006) presentó al Consejo su informe de 90 días sobre la labor del Comité."	1
"Los avances respecto de la solicitud del Presidente Kabila de que la MONUSCO ayude a entrenar, equipar y guarnecer a 20 unidades de policía, o a equipar tres batallones de policía militar, siguen siendo limitados debido a la falta de apoyo complementario de los donantes para proporcionar el equipo básico necesario (véase S/ 2010/164)."	1
"El primer evento de este tipo tuvo lugar el 7 de julio de 2001, con ocasión de la ceremonia de inauguración del puente sobre el río Mereb donado por el Gobierno de los Países Bajos, y luego en una conferencia de prensa conjunta entre Etiopía y Eritrea celebrada el 9 de agosto, también en el río Mereb. Puente del río."	0
"Durante el período que abarca el informe, el componente de policía de la UNMIS se centró en capacitar al Servicio de Policía del Sudán meridional en materia de seguridad para el referéndum y ayudarlo a preparar sus planes de seguridad para el referéndum."	1
"Al aprobar una operación de las Naciones Unidas, el Consejo debería tener en cuenta el papel esencial de la policía militar y civil para ayudar a estabilizar las situaciones de crisis y mantener la seguridad."	1
"131. Los Estados de Asia Central han fortalecido las medidas de aplicación de la ley desde la encuesta anterior mediante una mayor cooperación interinstitucional y el intercambio de información y el establecimiento y uso de bases de datos penales y de otro tipo, tanto a nivel nacional como internacional, en apoyo de las iniciativas de aplicación de la ley para luchar contra el terrorismo."	1
"Para el impuesto sobre la renta de las personas físicas, 9.879 empresarios solicitaron 4,7 millones de euros."	0
"El evento sirvió de base para desarrollar un programa regional centrado en Argelia, Burkina Faso, Malí, Mauritania, el Níger y Nigeria, destinado a desarrollar la capacidad de los Estados miembros para diseñar, planificar, desarrollar e implementar programas de rehabilitación y reintegración para extremistas violentos. en prisiones."	1
"El Gobierno decidió no dar más detalles sobre el papel que quería que desempeñara la MONUSCO en Katanga."	0
"Diseñados como un mecanismo interno para mejorar la experiencia y la coherencia y contribuir a las principales actividades de trabajo de la Dirección Ejecutiva, estos grupos se establecerán inicialmente en las siguientes áreas funcionales:"	1
"La resolución establece obligaciones jurídicamente vinculantes para todos los Estados de adoptar y aplicar medidas apropiadas y eficaces contra la proliferación de armas nucleares, químicas y biológicas y sus sistemas vectores."	0
"106. Todos los Estados excepto uno han cumplido el plazo establecido por la OACI para emitir documentos de viaje legibles por máquina."	1
"Desde la perspectiva de la aplicación de la ley, existen problemas complicados de jurisdicción, así como desafíos técnicos relacionados con la investigación y el enjuiciamiento, cuando la actividad delictiva está dispersa en varios Estados."	0
"577. Los tribunales mixtos establecidos en otros conflictos han seguido dos modelos similares pero distintos."	1
"49. Hay decenas de negociantes incluso en las pequeñas ciudades mineras situadas fuera de las principales ciudades y, según el Centro de evaluación, experiencia y certificación (CEEC), en Mbuji-Mayi hay centenares."	0
"13. La Misión de Investigación que está investigando las denuncias de uso de productos químicos tóxicos como armas en la República Árabe Siria continúa su labor."	1
"La misión evaluó la preparación institucional, técnica, jurídica, política y de seguridad para las elecciones. Identificó áreas de apoyo y pidió una mayor participación de las mujeres y los jóvenes, una mayor transparencia institucional y mecanismos para la prevención de conflictos políticos y electorales."	0
"Destacando la continua contribución a la estabilidad de Côte d'Ivoire, en particular en el contexto de las elecciones presidenciales previstas, de las medidas impuestas por las resoluciones 1572 (2004) y 1643 (2005) y destacando que esas medidas tienen por objeto apoyar el proceso de paz en Côte de Marfil,"	1
"Cuando se paga un rescate, el sector asegurador, las empresas privadas y las consultorías de riesgos pueden participar en la provisión de fondos o en la facilitación de los pagos. El mercado de seguros contra secuestro y rescate, valorado en 250 millones de dólares en 2006, duplicó su tamaño en 2011."	1
"18. La situación en la República Centroafricana (6 de agosto de 1997; 6 de junio de 2012)."	0
"Utilización del 1 de enero de 2006 al 31 de diciembre de 2009"	0
"A la cuenta del Hotel Africa en el International Bank desde Borneo Jaya Pte, Ltd. (como transferencia bancaria)"	0
"Sobre la ejecución de la orden de investigación dictada por el primer juez de instrucción del tribunal militar de Beirut sobre las investigaciones y todo lo que pueda arrojar luz sobre la investigación de la explosión que causó la muerte del ex Primer Ministro Hariri y otras personas"	1
"143. En segundo lugar, el Gobierno y los dirigentes rebeldes deben hacer hincapié en los esfuerzos para prevenir los excesos, proteger a las personas en situación de riesgo y llevar ante la justicia a los responsables de los excesos."	1
"a) Encontrar formas de intensificar y acelerar el intercambio de información operativa, especialmente sobre acciones o movimientos de personas o redes terroristas; documentos de viaje falsificados o falsificados; tráfico de armas, explosivos o materiales sensibles; uso de tecnologías de las comunicaciones por parte de grupos terroristas; y la amenaza que plantea la posesión de armas de destrucción masiva por parte de grupos terroristas;"	1
"La mayoría de los conflictos actuales se libran principalmente con armas pequeñas y ligeras."	0
"Jean-Marc de la Sablière (Francia)"	0
"El trabajo de las Naciones Unidas en el desarrollo de estrategias antiterroristas regionales y nacionales proporciona un buen marco político para que los países colaboren."	1
"(a) convertirse en parte, con carácter de urgencia, de todos los convenios y protocolos internacionales pertinentes relacionados con el terrorismo, en particular el convenio internacional de 1999 para la represión de la financiación del terrorismo y apoyar todas las iniciativas internacionales adoptadas con ese fin, y aprovechar plenamente las fuentes de asistencia y orientación que ahora están disponibles;"	0
