"","en_ar_TRANSFORMERS","MatConf"
"2847","وتوصي اللجنة كذلك بألا يحاكم من بين الأشخاص الذين تلقوا أسلحة القوات المسلحة التيمورية في 24 و25 أيار/مايو سوى من استخدموا هذه الأسلحة في نشاط إجرامي لاحق.",1
"2848","(رقم مطالبة لجنة الأمم المتحدة للتعويضات رقم المطالبة رقم 5000062",0
"2849","ثم فتشت غرفة تشغيل الأشعة غاما وراقبت الجهاز واستخداماته.",0
"2850","وكان بعض المحتجزين قد احتجزوا لمدة 11 شهراً دون توجيه تهمة إليهم أو الاتصال بمحام أو الاتصال بأسرهم.",1
"2851","المادة 11: تكوين الدوائر",0
"2852","وسيكون من المفيد في هذا الصدد، إضافة مشارك، أن يكون أكثر مرونة سواء فيما يتعلق بما هو مدرج في جدول أعمال المجلس أو فيما يتعلق بتواتر تناول مسألة ما.",0
"2853","واعتمدت حكومة جمهورية مقدونيا، في جلستها المعقودة في 19 نيسان/أبريل 2011، قراراً بإنفاذ القيود الواردة في القرار المذكور أعلاه.",1
"2854","وأدت أعمال بعض المجموعات العربية إلى التشريد القسري لتلك المجموعات غير العربية.",1
"2855","من المتوقع صدور الحكم في أيلول/سبتمبر 2010.",0
"2856","تحرك الفريق من فندق نينوى في الموصل في الساعة 00/9 ووصل إلى موقع مشروع سد صدام.",0
"2857","ويلزم أن يحقق بن لادن التوازن بين أعمال الزرقاوي وأن يبرهن على استمرار وصوله العالمي من خلال شن هجمات هائلة في أماكن أخرى، مما يسمح له باستعادة المسار الاستراتيجي الذي وضعه قبل فقدان قاعدته الأفغانية في عام 2001.",1
"2858","دراسة حالة إفرادية: الهجوم على مدرسة في الطويلة، شمال دارفور",1
"2859","وخلصت دراسة أجريت في أيلول/سبتمبر 2005 عن الإرهابيين المولودين في الخارج الذين كانوا يعملون في الولايات المتحدة إلى أن نحو ثلثيهم قد انخرطوا في احتيال للدخول إلى البلد أو البقاء فيه، وأن أكثر من ثلثهم اتهموا فيما بعد بالاحتيال على جوازات السفر أو التأشيرة أو بالإدلاء ببيانات كاذبة إلى موظف الهجرة.",1
"2860","14- تقرير المقررة الخاصة للجنة حقوق الإنسان المعنية بحالات الإعدام خارج القضاء أو بإجراءات موجزة أو تعسفاً عن بعثتها إلى السودان (E/CN.4/2005/7/Add.2)",1
"2861","بيد أن المعلومات التي قدمها الشطرائي وأومداس اللذان رافقا اللجنة الوطنية، والأدلة المتاحة، تشير إلى أن جميع الأطراف مسؤولة، في ظل ظروف الصراع المشتعل، عن حرق القرى.",1
"2862","الأولى شاحنة بيضاء بيك آب تحمل ثلاثة رجال يرتدون الزي العسكري مسلحين بأسلحة من طراز M16، والثانية شاحنة حمراء تحمل ما بين 15 و20 رجلا مسلحا، بعضهم يرتدي الزي الرسمي والآخر يرتدي ملابس مدنية.",1
"2863","وللاستجابة للحالات المختلفة القائمة داخل جنوب وسط الصومال، و ""بونتلاند"" و ""صوماليلاند""، يشمل البرنامج ثلاثة مجلدات، واحد لكل منطقة من هذه المناطق الجغرافية.",0
"2864","343 - وأجرت اللجنة مقابلة مع عدة شهود عيان أكدوا فيها أنه عقب الهجمات المشتركة التي شنها جنود الحكومة والجنجويد في المنطقة، احتجز ما يصل إلى 000 30 شخص في كايلك، جنوب دارفور، لمدة 50 يوما تقريبا.",1
"2865","وقُدمت المساعدة إلى 000 1 أسرة في الفلوجة، التي تلقت خيام ومصابيح ومراتب ومواقد طهي.",0
"2866",":: وشدد بعض الأعضاء على ضرورة أن يسعى المجتمع الدولي بشكل جماعي إلى تشجيع المزيد من الوئام والحوار الثقافي والديني، مع الإشارة إلى أن الإرهاب ليس له عقيدة أو ثقافة أو دين.",0
"2867","حوالي الثامنة صباحاً في اليوم الثاني في الوادي اغتصبت لأول مرة",1
"2868","43 - أجرى خبراء لجنة مجلس الأمن المنشأة عملا بالقرار 1540 (2004) مناقشات مع معهد الأمم المتحدة الأقاليمي لبحوث الجريمة والعدالة ومعهد الأمم المتحدة لبحوث نزع السلاح بشأن البرامج والأنشطة المحتملة لدعم التنفيذ الفعال للقرار 1540 (2004).",0
"2869","(ب) تعزيز قدرتها على تجميد أموال الإرهابيين وأصولهم دون تأخير، عن طريق إنشاء آليات وطنية ""لتجميد"" استكمالا للأطر الإقليمية؛",1
"2870","ومن هذا المنطلق، كان أكبر عدد من الضحايا من أبوبو: 63 في المائة من القتلى، و35 في المائة من الجرحى أو المعذبين، و40 في المائة من المختفين، وثاني أكبر عدد من الضحايا من أنياما، و10 في المائة من القتلى، و13 في المائة من الجرحى أو المعذبين، و35 في المائة من المختفين من أنياما.",1
"2871","وثمة مشكلة أخرى هي أنه يبدو أن الحكومة لا تملك موارد عسكرية كافية، لأن العديد من قواتها لا تزال موجودة في الجنوب، وأن القوات الموجودة في دارفور توجد أساسا في المراكز الحضرية الرئيسية.",1
"2872","40 - يرحب بإحاطات دورية تقدمها حكومة أفغانستان بشأن محتوى القائمة، وكذلك بشأن أثر الجزاءات المحددة الأهداف على ردع الأخطار التي تهدد السلام والاستقرار والأمن في أفغانستان، ودعم المصالحة التي تقودها أفغانستان؛",0
"2873","وفي حين يوجد شاغل وجيه ضد إضعاف الجزاءات، أو ظهور ""غير متساهل"" بشأن الإرهاب، فإن تحسين إجراءات الشطب من القائمة من شأنه أن يعزز الجزاءات في الوقت الذي يضيف فيه الإنصاف.",1
