"","en_ar_GOOGLE","MatCoop"
"2344","وإذ يكرر دعوته الأطراف ودول المنطقة إلى التعاون بشكل أكمل مع الأمم المتحدة ومع بعضها البعض وتعزيز مشاركتها لإنهاء المأزق الحالي وإحراز تقدم نحو التوصل إلى حل سياسي،",1
"2345",":: وشدد بعض الأعضاء على ضرورة أن يسعى المجتمع الدولي بشكل جماعي لتعزيز المزيد من الوئام والحوار الثقافي والديني، مشيرين إلى أن الإرهاب ليس له عقيدة أو ثقافة أو دين.",0
"2346","&#39;2` مراجعة لائحة الاتهام عملا بالمادة 19 من النظام الأساسي؛",0
"2347","72 - يطلب إلى اللجنة أن تقدم تقريرا شفويا، من خلال رئيسها، مرة واحدة على الأقل في السنة، إلى المجلس عن حالة العمل العام للجنة وفريق الرصد، وحسب الاقتضاء، بالاقتران مع تقارير الرئيسين. يعرب رئيس لجنة مكافحة الإرهاب واللجنة المنشأة عملا بالقرار 1540 (2004)، عن اعتزامه عقد مشاورات غير رسمية مرة واحدة على الأقل سنويا بشأن عمل اللجنة، على أساس التقارير المقدمة من الرئيس إلى المجلس، ويطلب كذلك إلى الرئيس وعقد جلسات إحاطة دورية لجميع الدول الأعضاء المهتمة؛",0
"2348","86 - ينبغي لدول المنطقة دون الإقليمية أن تقوم بما يلي: (أ) مراجعة قوانينها الجنائية لضمان تجريم التجنيد في الأعمال الإرهابية والجماعات الإرهابية بالقدر الكافي؛",1
"2349","جيم - أوروبا الشرقية 46 - قامت معظم دول أوروبا الشرقية بتجريم التحريض على ارتكاب أعمال إرهابية.",1
"2350","ومن المثير للاستغراب أيضاً أنه لم يتم القبض على أي عنصر تابع لما يسمى بالقوات الموازية ومحاكمته على هذه الجرائم.",1
"2351","الموقع: ص.ب 16595365، طهران، إيران",0
"2352","&quot;ويشير مجلس الأمن إلى أن المعاناة الإنسانية الواسعة النطاق هي نتيجة، وفي بعض الأحيان، عامل مساهم في عدم الاستقرار ومزيد من الصراع، سواء كان ذلك بسبب التشريد أو الاعتداء العنيف أو غير ذلك من الفظائع.",1
"2353","وتم تشغيل خمسين مركزا من خلال وضعها في مواقع مشتركة مع مواقع الأفرقة الحالية، بما في ذلك 11 مركزا تم تشييدها حديثا.",0
"2354","ومع ذلك، في العديد من مناطق البلاد، لا توجد قدرة على الاحتجاز ولا أي محاكم عاملة، مما يجبر سلطات إنفاذ القانون على إطلاق سراح الجناة الذين يُزعم أنهم خطرون أو مطالبة وحدات بعثة منظمة الأمم المتحدة في جمهورية الكونغو الديمقراطية باحتجاز المشتبه بهم لأسباب تتعلق بالأمن وحماية المدنيين.",0
"2355","وقد عمل فريق الرصد بشكل وثيق مع المديرية، تحت قيادة مديرها التنفيذي، مايك سميث، ويتطلع إلى مواصلة تلك العلاقة مع خليفته الذي أعلن عنه مؤخرا، جان بول لابورد.",0
"2356","44 - وفيما يتعلق بإعادة توحيد القوتين، أبلغ رئيسا أركان قوات الدفاع والأمن والقوى الجديدة بعثة التقييم بأنهما وضعا مقترحا لجيش انتقالي موحد يتألف من وحدات مختلطة مسؤولة لتوفير الأمن للعملية الانتخابية.",1
"2357","577 - وقد اتبعت المحاكم المختلطة المنشأة في نزاعات أخرى نموذجين متشابهين ولكن مختلفين.",1
"2358","يدين بأشد العبارات جميع أشكال العنف الجنسي وغيره من أشكال العنف المرتكبة ضد المدنيين في الصراعات المسلحة، ولا سيما النساء والأطفال، ويتعهد بضمان أن تستخدم جميع عمليات دعم السلام جميع التدابير الممكنة لمنع هذا العنف ومعالجة آثاره حيثما حدث مكان.",0
"2359","في 17 مارس 2005، انضمت بروناي دار السلام إلى منظمة الأمم المتحدة للتربية والعلم والثقافة (اليونسكو) لتصبح العضو رقم 191.",0
"2360","وفي معظم الحالات، نجحت السفن - من خلال اليقظة والوعي بالحالة والاستجابة الحازمة وفقا لأفضل الممارسات الإدارية للحماية من القرصنة المتمركزة في الصومال - في منع المهاجمين من الصعود إلى متنها.",1
"2361","وفي الاجتماع الثلاثي الثالث لأنغولا وجمهورية الكونغو الديمقراطية ومفوضية الأمم المتحدة لشؤون اللاجئين، المعقود في لواندا يومي 28 و29 آذار/مارس، تم التوصل إلى اتفاق بشأن إنشاء فريق عامل لمناقشة عودة حوالي 000 80 لاجئ أنغولي يعيشون في الجمهورية الديمقراطية. الكونغو.",1
"2362","ويبلغ تمثيل الأقليات حاليا في دائرة شرطة كوسوفو 17 في المائة، وتمثل الإناث 22 في المائة.",1
"2363","54 - تم إنشاء مقر البعثة المتكاملة لبعثة الأمم المتحدة لتحقيق الاستقرار في هايتي بالكامل في 27 حزيران/يونيه.",1
"2364","وأي اتجاهات نحو التطرف في المؤسسات التعليمية تقع تحت سلطة وزارة التربية والتعليم.",1
"2365","وتشارك الوحدة في فرق العمل المشتركة بين الوكالات التي تم إنشاؤها للتحقيق في جرائم غسل الأموال والجرائم الأصلية، بما في ذلك تمويل الإرهاب.",1
"2366","المادة (27): إدارة الأرشيف",0
"2367","40 AK-47 و 14 RPG-2",0
"2368","9 - وفيما يتعلق بالاتفاقين العسكريين رقم 2 ورقم 3، واصل الطرفان تقديم مستوى عال من التعاون مع البعثة في مجال وضع العلامات على الألغام والذخائر غير المنفجرة والتخلص منها.",1
"2369","2- التحليل والتقييم 94 - 96 27",0
"2370","&quot;ويشدد المجلس على فائدة الاستمرار في إقامة شراكات فعالة بين الأمم المتحدة والمنظمات الإقليمية ودون الإقليمية ذات الصلة، من أجل التمكين من الاستجابة المبكرة للنزاعات والأزمات الناشئة وتعزيز دور الأمم المتحدة في منع نشوب الصراعات.",1
