"ar"	"VerCoop"
"اتفاقية جنيف لتخفيف حالات الجرحى والمرضى في صفوف القوات المسلحة في الميدان، 12-8-1949"	0
"وقد ثبت أن شهادة المستعمل النهائي وثيقة أصلية إثر فحصها من قبل خبير بأساليب الطب الشرعي."	0
"وفي البيان أعرب الرئيس عباس أيضا عن تأييده الكامل للتدابير التي اتخذتها حكومة لبنان في الأسابيع الأخيرة لحظر حمل السلاح خارج مخيمات اللاجئين الفلسطينيين، ولوقف النقل غير المشروع للأسلحة والأفراد، ولتأكيد حقها الحصري في استخدام القوة وبسط سلطتها على جميع أراضي البلد."	1
"أصدر مصرف تنزانيا في 30 حزيران/يونيه 2000 التعميم الإداري رقم 8 بشأن مكافحة غسل الأموال."	0
"وأعرب عن الأمل في أن مناقشة المجلس ستنمي الوعي بالاحتياجات المقبلة وتساعد في تحقيق مستويات كافية من الدعم السياسي والمالي والبشري والسوقي، وأن تدعم بالتالي الهدف المشترك المتمثل في استخدام أداة حفظ السلام لتعزيز السلام والأمن الدوليين."	1
"من بين القضايا الرئيسية في بلدان ما بعد انتهاء الصراع إصلاح القطاع الأمني."	0
"وعشية المظاهرة، أصدر القائد العام للشرطة الوطنية لتيمور - ليشتي، مارتنز، أمرا خطيا بخصوص نشر الشرطة الوطنية واستخدام القوة. وشمل ذلك استخدام شرطة منطقة ديلي للقيام بدوريات راجلة، ووحدة الحماية اللصيقة لحماية كبار مسؤولي الدولة، ووحدة شرطة الاحتياط للدوريات في \"المناطق الحرجة\"."	0
"\"يعرب مجلس الأمن عن خالص تقديره لرئيس المحكمة الخاصة لسيراليون وللمدعي العام بها للإحاطة التي قدماها إلى مجلس الأمن في 9 تشرين الأول/"	1
"12 - وستولي اللجنة، وفقاً لولايتها وبالتعاون الوثيق مع لجنتي مجلس الأمن المنشأتين عملاً بالقرارين 1267 (1999) و 1540 (2004)، اهتماماً خاصاً للدول التي لا تتوافر معلومات بشأن تنفيذها للقرار 1373 (2001)، وستناقش سبل معالجة هذه المسألة على أفضل نحو ممكن."	1
"(ج) شركاء الأمم المتحدة والاتحاد الأفريقي؛"	0
"وطلب إلى حكومة السودان وجماعات المتمردين العمل معا من أجل التوصل إلى حل سياسي في المفاوضات الجارية في أبوجا بقيادة الاتحاد الأفريقي والرئيس أولنسغن أوباسانغو رئيس نيجيريا؛ وطلب إلى الأمين العام أن يقوم على وجه السرعة بإنشاء لجنة تحقيق دولية تضطلع فورا بالتحقيق في التقارير المتعلقة بانتهاكات القانون الإنساني وقانون حقوق الإنسان التي ترتكبها جميع الأطراف في دارفور، ولتحدد أيضا ما إذا كانت وقعت أعمال إبادة جماعية؛ وأعلن أن المجلس، في حالة عدم امتثال حكومة السودان امتثالا كاملا للقرار 1556 (2004)، وللقرار 1564 (2004) (بما في ذلك، وحسبما يقرر المجلس بعد التشاور مع الاتحاد الأفريقي، عدم تعاونها تعاونا تاما مع توسيع وتمديد بعثة الاتحاد الأفريقي للرصد في دارفور)، سينظر في اتخاذ تدابير إضافية تنص عليها المادة 41 من ميثاق الأمم المتحدة."	1
"ورحبت الممثلة الخاصة للأمين العام بالجهود التي تبذلها حكومة جمهورية الكونغو الديمقراطية من أجل حماية الأطفال، ولا سيما بالتوقيع في 4 تشرين الأول/أكتوبر 2012 على خطة العمل التي تهدف لوقف ومنع تجنيد الأطفال واستخدامهم، والعنف الجنسي وغير ذلك من الانتهاكات الجسيمة ضد الأطفال التي ترتكبها القوات المسلحة وقوات الأمن الوطنية، وبمشاركة الحكومة في حملة \"أطفال لا جنود\"، وبالقيام في 14 تموز/يوليه 2014 بتعيين مستشارة رئاسية معنية بالعنف الجنسي وتجنيد الأطفال."	1
"وإلى جانب الاتفاقيات المواضيعية الـ 12 لمكافحة الإرهاب()، وفي غياب تعريف للإرهاب متفق عليه عالمياً، تعتبر القائمة في آن واحد رمزاً للعزم الدولي وتدبيراً عملياً لمواجهة التحدي العالمي للسلام والأمن الدوليين الذي يشكّله تنظيم القاعدة وحركة الطالبان والجهات المرتبطة بهما."	1
"كما ستنظم اجتماعات مع فريق الدعم التحليلي ورصد الجزاءات وخبراء لجنة مجلس الأمن المنشأة عملا بالقرار 1540 (2004) من أجل مناقشة المسائل موضع الاهتمام المشترك وضمان التنسيق المناسب في أعمالنا."	1
"في الجلسة 5059 لمجلس الأمن، المعقودة في 19 تشرين الأول/أكتوبر 2004، بمناسبة نظر المجلس في البند المعنون \"التهديدات التي يتعرض لها السلام والأمن الدوليان نتيجة للأعمال الإرهابية\"، أدلى رئيس مجلس الأمن بالبيان التالي، باسم المجلس:"	1
"وفي تلك المعركة، نقل الجنود الذين أصيبوا إلى برم لتلقي الرعاية الطبية."	0
"وفي هذا الصدد، نطلب أن تبذل قصارى الجهود لضمان عقد هذه الاجتماعات كل شهرين، على النحو المتفق عليه، وأن يقوم رؤساء أجهزة المخابرات والأمن، قدر الإمكان، بالمشاركة فيها شخصيا. ونحثُّ كافة الجهات صاحبة المصلحة، بما في ذلك المركز الأفريقي للدراسات والبحوث المتعلقة بالإرهاب ووحدة الدمج والاتصال في منطقة الساحل ولجنة أجهزة المخابرات والأمن الأفريقية، بالتعاون الوثيق مع مفوضية الاتحاد الأفريقي، على مواصلة وتكثيف جهودها الرامية إلى تبادل الآراء والمساعدة، وكذلك على تنفيذ الجوانب العالقة من الاستنتاجات العملية التي توصل إليها اجتماع رؤساء أجهزة المخابرات والأمن."	1
