"en_es_TRANSFORMERS"	"MatConf"
"En abril de 2004, un grupo de 40 mujeres desplazadas fue a recoger leña fuera de Mukjar (Darfur occidental) y al parecer fue atacado por seis Janjaweed armados."	1
"Entre el 6 y el 15 de febrero, la MONUSCO prestó apoyo a la operación Mapema Mupya (New Dawn) de las FARDC en la zona de Kanyabayonga, en Kivu del Norte, destinada a disuadir las actividades de los grupos armados y mejorar la protección de los civiles."	1
"Malta no cuenta con legislación sobre intermediación."	0
"86. Las conclusiones de la investigación australiana revelaron: a) que el grupo viajaba a Jeddah como parte de una peregrinación religiosa; b) que en ninguna de las muestras tomadas se detectó ningún residuo explosivo orgánico o inorgánico o posterior a la explosión; y c) que ninguna persona entrevistada por las autoridades australianas con respecto a esta investigación tuvo ninguna participación en el asesinato de Hariri ni ningún conocimiento de ello."	0
"33. De conformidad con el Decreto presidencial No 2004-236 sobre la movilización de las fuerzas armadas nacionales y las instrucciones recibidas durante la reunión celebrada el 24 de marzo entre el Presidente, el Primer Ministro, los Ministros de Defensa y Seguridad Interna, así como los jefes competentes de la policía nacional, la gendarmería y las FANCI, las fuerzas de seguridad se colocaron en muchas zonas de la periferia de la ciudad, en particular en lugares donde estaba previsto celebrar concentraciones y manifestaciones de protesta."	1
"Hasta la fecha, no se ha autorizado al Comité a realizar tareas adicionales a este respecto."	0
"D. Pagos efectuados o socorro prestado a terceros"	0
"Tomar nota de la información presentada por la secretaría con respecto a la auditoría por la Oficina de Servicios de Supervisión Interna de los pagos de indemnizaciones, las reclamaciones palestinas tardías de la categoría D y las actividades de liquidación, el texto propuesto de la sección sobre la Comisión de Indemnización que se incluirá en el informe anual de 2005 de la Oficina de Servicios de Supervisión Interna, la participación del coordinador designado por esa Oficina en el ejercicio que lleva a cabo la secretaría para determinar las posibles reclamaciones duplicadas en las categorías A y C, la solicitud de la Junta de Auditores de las Naciones Unidas de que se formulen observaciones sobre sus proyectos de observaciones con respecto a sus visitas a Jordania y Kuwait en relación con los pagos, la solicitud de la Junta de que se formulen observaciones en respuesta a su proyecto de informe sobre el estado de la aplicación de las recomendaciones derivadas de su auditoría de los estados financieros de la Comisión correspondientes al bienio 2002-2003, y las comunicaciones que la Comisión ha recibido con el Comité de Investigación Independiente; pedir a la secretaría que proporcione información actualizada sobre esta cuestión en una futura reunión oficiosa del Consejo de Administración; y mantener esta cuestión en el programa del Consejo de Administración."	0
"7. Observa con preocupación los informes de la ONUCI sobre la vigilancia de los medios de comunicación y los medios de comunicación a los que se hace referencia en ellos por incitar a la violencia y reanudar el conflicto interno, y destaca que sigue dispuesta a imponer sanciones contra quienes obstruyan el proceso electoral, en particular la acción de la Comisión Electoral Independiente y de todos los demás agentes involucrados, y la proclamación y certificación de los resultados de las elecciones presidenciales y parlamentarias;"	0
"En el decenio transcurrido desde el ataque de 2003 en Bagdad, las bajas de trabajadores humanitarios se han triplicado, alcanzando más de 100 muertes por año."	1
"520. No se debe descartar la posibilidad de que, en algunos casos, personas solas, incluidos funcionarios del Gobierno, puedan tener una intención genocida o, en otras palabras, atacar a las víctimas con la intención específica de aniquilar, en parte, a un grupo considerado como un grupo étnico hostil."	1
"Estaciones de agua o El 23 de noviembre de 2014, ISIS detonó un coche bomba cerca de una planta de purificación en la aldea de Midan, Hasakeh, dañando fuertemente la planta."	1
"Subrayó la disposición de las Naciones Unidas a apoyar la estrategia regional de la Unión Africana sobre el Ejército de Resistencia del Señor."	0
"Con ese fin, el Consejo de Seguridad tal vez desee considerar la posibilidad de adoptar medidas firmes contra quienes tratan de obstaculizar la aplicación de estas y otras disposiciones fundamentales del Acuerdo de Pretoria, en particular mediante la imposición de las sanciones selectivas previstas en la resolución 1572 (2004) del Consejo de Seguridad."	1
"El tráfico transfronterizo de minerales y diamantes ha estado en el centro de la dinámica regionalizada de los conflictos tanto en África occidental como en la región de los Grandes Lagos durante muchos años."	1
"Hablemos con franqueza: estos relatos de la prensa, los grupos de derechos humanos y los civiles sobre el terreno suscitan graves preocupaciones acerca de la naturaleza y la magnitud del conflicto."	0
"Los incidentes con artefactos explosivos improvisados suelen dar lugar a un gran número de víctimas civiles, a la destrucción generalizada de infraestructuras y a la perturbación económica de comunidades enteras\"."	1
"Sin embargo, durante el mandato del Grupo no fue posible viajar a un pequeño número de zonas de interés para el Grupo, incluidas Sirba en Darfur occidental y la zona de Dobo (Jebel Marra oriental)."	0
"Condena el uso de [canal de televisión nacional] y otros medios de comunicación para incitar a la discriminación, la hostilidad, el odio y la violencia, incluso contra [la Misión de las Naciones Unidas pertinente], así como los actos de intimidación y violencia contra periodistas, y pide que se levanten todas las restricciones impuestas al ejercicio del derecho a la libertad de expresión en [el país afectado];"	0
"Insta a los Estados Miembros a que, de conformidad con el Programa de Acción de las Naciones Unidas sobre las armas pequeñas y ligeras para prevenir, combatir y eliminar el tráfico ilícito de armas pequeñas y ligeras, adopten medidas eficaces, entre otras cosas, mediante la solución de conflictos y la elaboración y aplicación de legislación nacional, de manera compatible con las responsabilidades existentes de los Estados en virtud del derecho internacional pertinente, para controlar el tráfico ilícito de armas pequeñas a las partes en conflictos armados que no respeten plenamente las disposiciones pertinentes del derecho internacional aplicable relativas a los derechos y la protección de los niños en los conflictos armados."	0
"Esto significa que el sistema financiero está cerrado en este momento."	0
"59. La prohibición de viajar tiene un potencial particular contra los financiadores de Al-Qaida y los talibanes, a quienes puede resultar complicado utilizar una identidad falsa o eludir de cualquier otro modo las restricciones a sus movimientos."	1
"En algunas zonas de Abidján había tanques, vehículos de transporte de tropas armados y lanzacohetes."	1
"a. Bienes inmuebles 11 - 16 5"	0
"Los indicios preliminares son que la explosión tuvo lugar en la caravana del Primer Ministro Hariri, pero el resultado aún no se conoce."	1
":: Ley de protección fitosanitaria No 15 de 2005"	0
"Las violaciones como los ataques deliberados contra civiles, los ataques indiscriminados contra civiles y objetos civiles o los ataques contra aldeas que ocultan o albergan a rebeldes, que causan daños desproporcionados a civiles, o las ejecuciones en masa, así como el desplazamiento forzado de civiles de sus hogares, son generalizadas y sistemáticas y constituyen crímenes de lesa humanidad."	1
"Sin embargo, era dudoso que los contingentes de las FARDC desplegados en la provincia pudieran establecer un control efectivo y sostenido sobre toda Katanga y limitar considerablemente la capacidad de los Mayi-Mayi de hostigar a la población local y explotar ilegalmente los recursos naturales."	1
"Aproximadamente 2 km después del puesto de control, unos 20 soldados vestidos con uniformes de camuflaje condujeron hasta el grupo de mujeres y les ordenaron que se detuvieran mientras disparaban algunos disparos."	1
"Entre las cuestiones que se han señalado figuran la falta de una política de sanciones clara y bien definida, la insuficiente capacitación del personal, el establecimiento de una cultura eficaz de cumplimiento de las sanciones en toda la institución y la eficiencia general de las tecnologías de detección."	1
"La resolución 1373 (2001) del Consejo de Seguridad, aprobada tras los atroces ataques del 11 de septiembre de 2001 en los Estados Unidos, constituyó un hito en los esfuerzos realizados a nivel de las Naciones Unidas."	0
