"en_es_GOOGLE"	"VerConf"
"1. Deplora y condena en los términos más enérgicos los actos terroristas del EIIL y su violenta ideología extremista, así como sus continuos abusos flagrantes, sistemáticos y generalizados de los derechos humanos y violaciones del derecho internacional humanitario;"	1
"Además, muchas instituciones financieras se quejan de que se les ha dado poca o ninguna información sobre qué buscar como posibles indicadores de transacciones de financiación del terrorismo."	1
"Los dhows operan regularmente hacia y desde Somalia desde los puertos antiguos y principales de Mombasa, transportando café, té, etc. a Somalia y carga general, pescado, etc. a Kenia."	0
"UNICEF inició una asociación con una ONG en un proyecto similar en Obo, Zémio y Mboki, en la prefectura de Haut-Mbomou."	0
"Es necesario tomar medidas para reprimir adecuadamente la financiación del terrorismo."	1
"Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
"De conformidad con el párrafo 18 de la resolución 2100 (2013) del Consejo de Seguridad, Francia presentó cuatro informes al Consejo de Seguridad en los que se describían seis acciones de combate emprendidas en respuesta a una &quot;amenaza grave e inminente&quot; y se destacaba la labor de los destacamentos de enlace y apoyo operativo de la MINUSMA. , así como el apoyo de las fuerzas francesas en la atención a los heridos."	1
"96. La Comisión observó que la Ley de las Fuerzas de Seguridad Nacional, modificada en 2001, otorga a las fuerzas de seguridad poderes de amplio alcance, incluida la facultad de detener sin cargos ni acceso a un juez por hasta nueve meses."	1
"Las altitudes más bajas tienen una escasa vegetación de arbustos y cedros."	0
"Stadler no respondió a la notificación del artículo 15."	0
"Cuarto, la piratería frente a las costas de Somalia es un problema internacional que requiere nuestros esfuerzos y contribuciones colectivos."	1
"En tercer lugar, en muchas situaciones, el Consejo de Seguridad ha reconocido graves violaciones de los derechos humanos y del derecho internacional humanitario como posibles amenazas a la paz y la seguridad."	1
"Ningún Estado ha revisado su sector sin fines de lucro ni ha realizado una evaluación de riesgos de financiación del terrorismo."	1
"En particular, el Comité contra el Terrorismo agradecería:"	0
"Lo que suceda con estos combatientes dependerá de lo que experimenten mientras estén en la República Árabe Siria, pero los conflictos pasados que involucraron a voluntarios extranjeros con afiliados de Al-Qaida han demostrado tener un efecto duradero en el panorama de amenazas locales e internacionales."	1
"Que se celebrará el viernes 13 de junio de 2003, a las 10.30 horas"	0
"Como señaló anteriormente el representante de Argelia, el proyecto de resolución, que no ha sido aprobado, contenía una condena muy clara de todos los ataques terroristas contra civiles, así como de todos los actos de violencia y destrucción."	1
"La vulnerabilidad de la población civil se ve exacerbada aún más por la limitada disponibilidad de infraestructura y servicios sociales básicos, incluidas carreteras, escuelas y centros de salud."	0
"Las disposiciones de este reglamento se aplican independientemente de la cantidad o valor."	0
"4. El Defensor del Pueblo también remitirá inmediatamente la solicitud de exclusión de la lista al Equipo de Vigilancia, que le proporcionará, en un plazo de cuatro meses:"	0
"Varios testigos han declarado que se utilizaron términos abusivos e insultantes contra los detenidos, a quienes a menudo se les llamaba &quot;esclavos&quot;."	0
"S/RES/1882 (2009), op. 6"	0
"He condenado el ataque terrorista contra la embajada de la India en Kabul."	1
"Declaración del Presidente de la Federación de Rusia"	0
"Otras Tareas de la Defensoría del Pueblo"	0
"4. Nitrato de triaminoguanidino (TAGN) (CAS 4000-16-2);"	0
"El Representante Especial pidió al Consejo que siguiera apoyando los esfuerzos de la Oficina por frenar las amenazas transfronterizas a la seguridad en la región, como el Ejército de Resistencia del Señor, la piratería en el Golfo de Guinea, el tráfico de armas pequeñas y la posible efectos desestabilizadores del retorno de muchos migrantes económicos desde zonas en crisis (por ejemplo, Libia)."	0
"&quot;El Consejo de Seguridad pide al Gobierno de la República Democrática del Congo que siga plenamente comprometido a establecer un ejército nacional profesional, responsable y sostenible, incluida una Fuerza de Reacción Rápida, de conformidad con su compromiso de profundizar la RSS."	0
"Las mujeres estuvieron retenidas durante tres meses por los Janjaweed y algunas de ellas quedaron embarazadas como resultado de una violación durante su confinamiento."	0
"Condenamos el uso desproporcionado de la fuerza empleada por el ejército israelí en zonas densamente pobladas que ha causado sufrimiento y pérdidas generalizados entre decenas de civiles palestinos, incluidos niños."	1
"Permítaseme comenzar reiterando la profunda preocupación de la Unión Europea por la situación en Somalia y por las implicaciones regionales de su conflicto."	1
"1. Condena inequívocamente todos los actos, métodos y prácticas de terrorismo como criminales e injustificables, cualquiera que sea su motivación, en todas sus formas y manifestaciones, dondequiera y quienquiera que sean cometidos, en particular aquellos que puedan amenazar la paz y la seguridad internacionales;"	1
"49. Dado que la MINURSO no tiene un mandato específico en materia de derechos humanos, no tiene personal dedicado a vigilar los derechos humanos en el Territorio o en los campamentos de refugiados cerca de Tinduf."	0
"Se reunió con dirigentes del Movimiento Patriótico de Costa de Marfil (MPCI) en Bouaké, así como con destacadas organizaciones de derechos humanos, organizaciones de la sociedad civil y de paz, altos funcionarios eclesiásticos cristianos e islámicos, el equipo de las Naciones Unidas en el país, miembros de el cuerpo diplomático y el personal militar."	0
"La prisión ha sido construida para ofrecer condiciones de detención humanas y seguras de acuerdo con las normas internacionales de derechos humanos."	0
"La Unión Europea está gravemente preocupada por el actual ciclo de violencia de represalia en Israel y los territorios ocupados."	1
"40. También hago un llamado a los dirigentes de Hizbullah para que pongan fin a todos los esfuerzos por adquirir armas y desarrollar capacidades paramilitares fuera de la autoridad del Estado."	1
"En este sentido, el Consejo condena en los términos más enérgicos las amenazas e intimidaciones actuales contra elementos de la UNMIS."	1
"En la situación actual, que es extremadamente difícil, hacemos un llamamiento tanto a israelíes como a palestinos para que impidan que el conflicto se agrave y comiencen a implementar sus obligaciones en virtud de la hoja de ruta, a fin de revivir las perspectivas de paz."	1
"Retamos a cualquiera a decir que ahora hay un solo brote de violencia o batalla en cualquier parte del Sudán."	1
"El Consejo de Seguridad insta a todas las partes en un conflicto armado, incluidas las partes no estatales, a poner fin a esas prácticas."	1
"Pero también nos oponemos y condenamos las ejecuciones extrajudiciales."	1
"Es con mayor preocupación que debo informar nuevamente hoy que, a pesar de los considerables esfuerzos de la UNAMID, la situación de seguridad en Darfur no ha mejorado mucho."	1
"También adolece de una vulnerabilidad demostrada a los abusos cometidos por terroristas y sus partidarios para financiar actos terroristas."	0
"En particular, señalaron que la ley enmendada sobre la Comisión Electoral Independiente no preveía la representación de las Forces nouvelles en sus órganos locales y no establecía la primacía de la Comisión Electoral Independiente sobre el Instituto Nacional de Estadística en el proceso electoral. ."	1
"Esas reuniones proporcionan al Comité información inestimable tanto sobre la aplicación del régimen de sanciones como sobre la amenaza que plantean Al-Qaida y sus afiliados, y proporcionan un foro para que los funcionarios de inteligencia y seguridad de diferentes países interactúen entre sí y con las autoridades Equipo e intercambio de información."	1
"La presencia limitada del ACNUR en los campos y entre los refugiados es otro obstáculo que el país de asilo ha puesto al cumplimiento de su mandato por parte del ACNUR."	1
"Cuatro Estados han penalizado adecuadamente la financiación del terrorismo, mientras que tres no lo han hecho en absoluto."	1
"b) Una conferencia de prensa celebrada por el Presidente del Comité el 29 de septiembre de 2009 sobre el próximo examen amplio;"	0
"Aunque no ha surgido ningún caso real desde el último informe del Equipo, persiste la preocupación de que los grupos e individuos incluidos en la lista sigan teniendo la ambición de organizar un ataque de ese tipo, además de varios informes de que todavía existe un suministro ilícito de materiales radiológicos, incluso en zonas donde Al-Qaida y los talibanes están activos."	1
"&quot;El Consejo de Seguridad sigue gravemente preocupado por la amenaza que la piratería y el robo a mano armada en el mar representan para la navegación internacional, la seguridad de las rutas marítimas comerciales y la seguridad y el desarrollo económico de los Estados de las regiones en cuestión, así como para la seguridad y el bienestar de la gente de mar y otras personas, incluso mediante su toma como rehenes, y la creciente violencia empleada por piratas y personas involucradas en piratería y robo a mano armada en el mar. El Consejo de Seguridad condena en los términos más enérgicos la toma de rehenes y el uso de la violencia contra. rehenes, y exhorta a los Estados a que también cooperen, según corresponda, para lograr la pronta liberación de los rehenes, incluso mediante el intercambio de información e inteligencia."	1
