"en_es_GOOGLE"	"VerCoop"
"Sin embargo, la Comisión no puede concluir que formen parte de un ataque sistemático o generalizado contra la población civil."	0
"También mantuvo conversaciones con investigadores del Tribunal Especial para Sierra Leona y siguió reuniéndose con el Grupo de Expertos establecido en virtud de la resolución 1533 (2004) sobre el flujo de armas a la República Democrática del Congo."	1
"La Unión Democrática y Popular de Costa de Marfil pide claridad y justicia en relación con estos abusos."	1
"Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
"10. Encarga a la CTED que ponga a disposición la información contenida en los estudios y evaluaciones nacionales de lucha contra el terrorismo, cuando lo aprueben los Estados Miembros interesados, y además ordena a la CTED que ponga a disposición información sobre las capacidades regionales de lucha contra el terrorismo, cuando lo apruebe el CTC, según corresponda;"	1
"En la declaración, el Presidente Abbas también expresó su pleno apoyo a las medidas adoptadas en las últimas semanas por el Gobierno del Líbano para prohibir la portación de armas fuera de los campos de refugiados palestinos, detener las transferencias ilegales de armas y personas y afirmar su monopolio en la el uso de la fuerza y ejercer su control sobre todo su territorio."	1
"Que se celebrará el miércoles 24 de octubre de 2007, a las 10.10 horas"	0
"&quot;El Consejo de Seguridad encomia los esfuerzos de la operación ATALANTA de la UE, las operaciones Allied Protector y Ocean Shield de la Organización del Tratado del Atlántico Norte comandadas por los Estados miembros de la OTAN, la Fuerza de Tarea Combinada 151 de las Fuerzas Marítimas Combinadas comandada por Dinamarca, Nueva Zelanda, el Pakistán, la República de Corea, Singapur, Turquía, Tailandia y los Estados Unidos, y otros Estados que actúan a título nacional en cooperación con las autoridades somalíes y entre sí, para reprimir la piratería y proteger a los buques vulnerables que transitan por las aguas frente a las costas de Somalia, y aprecia los esfuerzos de Estados Miembros, entre ellos China, la India, el Japón, Malasia, la República de Corea y la Federación de Rusia, que han desplegado barcos y/o aviones en la región, como se indica en el informe del Secretario General (S/2012/783)."	1
"6. El 14 de abril de 2011, el Coordinador se reunió con el Subsecretario del Ministerio de Relaciones Exteriores de Kuwait, Khaled Al Jarallah. Este último señaló que la tarea de encontrar los restos mortales de las víctimas kuwaitíes no debe &quot;mezclarse&quot; con la evolución de las relaciones políticas entre Irak y Kuwait."	1
"d) Facilitar el fomento de la capacidad en materia de cooperación internacional con socios subregionales. 62. El Comité contra el Terrorismo y su Dirección Ejecutiva deberían: a) Colaborar más activamente con las organizaciones subregionales pertinentes, incluido el Grupo de Lucha contra el Blanqueo de Dinero de África Oriental y Meridional, la SADC y la Organización de Cooperación de Jefes de Policía Regionales de África Meridional, en para centrarse en actividades orientadas a superar las deficiencias y mejorar la implementación de la resolución;"	1
"&quot;El Consejo de Seguridad reitera que no existe una solución militar al conflicto en Afganistán y que sólo una solución política negociada encaminada al establecimiento de un gobierno de base amplia, multiétnico y plenamente representativo, aceptable para todos los afganos, puede conducir a la paz y la reconciliación. ."	1
"11. Encarga al Comité que coopere con otros Comités de Sanciones pertinentes del Consejo de Seguridad, en particular el establecido en virtud de la resolución 1988 (2011); Listado"	1
"En otros lugares se han producido muertes en circunstancias violentas y las autoridades no han podido o no han querido emitir un documento oficial para certificar la muerte."	0
"Que se celebrará el miércoles 28 de mayo de 2014, a las 15.00 horas"	0
"Llegados a este punto, basta decir que, tanto según la Convención de 1948 como las correspondientes normas de derecho consuetudinario, el genocidio comprende diversos actos contra miembros de un grupo nacional, étnico, racial o religioso (matar a miembros de un grupo; causar graves daños corporales o causar daño mental a miembros de un grupo; imponer deliberadamente a un grupo condiciones de vida destinadas a provocar su destrucción física total o parcial; imponer medidas destinadas a impedir los nacimientos dentro del grupo; trasladar por la fuerza a niños de un grupo a otro grupo; cometido con la intención de destruir, total o parcialmente, al grupo."	0
"65. El mayor Reinado y 11 de sus hombres habían llegado a la zona desde Aileu esa mañana. Estaban con civiles y 10 oficiales de la URP armados con rifles automáticos."	0
"Reafirmando la necesidad de combatir por todos los medios, de conformidad con la Carta de las Naciones Unidas y el derecho internacional, incluido el derecho internacional humanitario y de derechos humanos aplicable, las amenazas a la paz y la seguridad internacionales causadas por actos terroristas, destacando a este respecto la importante papel que desempeñan las Naciones Unidas en la dirección y coordinación de este esfuerzo,"	1
"Una vez hecho esto, obtuvo la confirmación de la Asamblea Nacional de la República Srpska el 29 de noviembre."	0
"13. Insta a la comunidad internacional a brindar apoyo y asistencia para permitir que los Estados cumplan con sus responsabilidades en materia de protección de los refugiados y otras personas protegidas por el derecho internacional humanitario;"	1
"20. Alienta a los Estados Miembros a que intercambien rápidamente información con otros Estados Miembros, en particular con los Estados de origen, destino y tránsito, cuando detecten viajes de personas incluidas en la Lista de Sanciones contra Al-Qaida;"	1
"Instar a los países que aportan contingentes y policías a que adopten medidas apropiadas para prevenir la explotación sexual ilegal por parte de su personal, incluida la capacitación de concientización previa al despliegue y en el teatro de operaciones para promover y garantizar el cumplimiento del Boletín del Secretario General sobre medidas especiales para la protección contra la explotación y el abuso sexuales. (ST/SGB/2003/13)."	1
"Se ha iniciado un servicio de pasajeros dos veces por semana desde Chipre a Beirut."	0
"27. La misión reiterará la disposición del Consejo a apoyar los esfuerzos de las autoridades de transición para combatir la impunidad en la República Democrática del Congo."	1
"Que se celebrará el viernes 4 de octubre de 2002, a las 10.30 horas"	0
"Contrarrestar los discursos terroristas y el extremismo violento"	1
"Aparte de estas cuestiones operativas, como política general, la Defensoría del Pueblo tratará las solicitudes presentadas de manera confidencial."	1
"1. Junta Central de Impuestos Especiales y Aduanas"	0
"Se adjuntan al presente los programas de trabajo del Comité establecido en virtud del párrafo 6 de la resolución 1373 (2001) del Consejo de Seguridad y su Dirección Ejecutiva, que abarcan el período comprendido entre el 1 de julio de 2010 y el 31 de diciembre de 2010 (véanse los anexos)."	0
"El objetivo de Al-Qaida en el Iraq es crear capacidad para lanzar ataques dondequiera que haya objetivos disponibles, ya sea a través de sus propios miembros o en cooperación con grupos existentes que trabajarán con ella o, mejor aún, seguirán su ejemplo."	0
"Los Estados Unidos deben abandonar el deliberado desprecio y negligencia que han sido su práctica durante casi siete años y que llevaron al deterioro de la situación en la región."	0
"Pagos de incentivos al personal (3.562.429 riyals);"	0
"c) Alentar el establecimiento de procedimientos para garantizar que los solicitantes de asilo y refugiados no hayan cometido actos terroristas."	1
"Varios contactos dieron lugar a meros intercambios de opiniones y/o declaraciones de hechos."	0
"16. En segundo lugar, la delincuencia transfronteriza debilita las capacidades del Estado, incluidas las militares y policiales."	1
"35. Decide, a fin de ayudar al Comité a cumplir su mandato, que el Equipo de Vigilancia 1267, establecido de conformidad con el párrafo 7 de la resolución 1526 (2004), también apoye al Comité durante un período de treinta meses, con el mandato establecido en el anexo de la presente resolución, y solicita al Secretario General que adopte todas las disposiciones necesarias a tal efecto;"	1
"El 12 de febrero de 2013, el Consejo de Seguridad celebró un debate abierto sobre la protección de los civiles en los conflictos armados, que abordó los cinco desafíos principales identificados por el Secretario General. El 17 de julio de 2013, el Consejo de Seguridad, también en un debate abierto, debatió la cuestión de la protección de los periodistas."	1
