"en_es_GOOGLE"	"MatCoop"
"36. El Comité siguió examinando una estrategia de divulgación en los medios de comunicación, basada en un documento oficioso preparado por los expertos del Comité. El propósito de esta estrategia es utilizar metódica y eficientemente los recursos de las Naciones Unidas y del Comité para llegar a audiencias más amplias y específicas, incluso mediante la preparación de listas de contactos especializadas para la comunicación electrónica de actualizaciones importantes del Comité."	1
"En cuanto al debate sobre el cambio de procedimiento, el Equipo está de acuerdo en que cualquier reforma debería promover el carácter más legal del régimen que el Consejo ha tratado de crear en los últimos años, por ejemplo mediante la adición de criterios &quot;asociados con&quot; establecidos en la resolución 1617. (2005) y la introducción de resúmenes narrativos de los motivos de inclusión en la lista y los mecanismos de revisión de la resolución 1822 (2008)."	0
"De particular interés es la cooperación continua en materia de aplicación de la ley a través del Centro Regional de la Iniciativa Cooperativa de Europa Sudoriental para Combatir la Delincuencia Transfronteriza y por la recientemente creada Convención de Cooperación Policial para la Secretaría de Europa Sudoriental."	1
"El 12 de noviembre, el Consejo aprobó por unanimidad la resolución 2184 (2014), en la que renovó por 12 meses más la autorización a los Estados y organizaciones regionales para combatir la piratería frente a las costas de Somalia. La resolución destacó la necesidad de una respuesta integral a la piratería, que incluya abordar sus causas subyacentes; pidió la liberación inmediata e incondicional de todos los rehenes en poder de piratas somalíes; e instó a los Estados a garantizar que las actividades de lucha contra la piratería tuvieran en cuenta la necesidad de proteger a las mujeres y las niñas, en particular, de la explotación."	1
"También como parte de la cumbre, el Consejo buscaría profundizar la coordinación con otros organismos multilaterales que trabajan en este campo, como el Grupo de Trabajo sobre la Implementación de la Lucha contra el Terrorismo y sus 31 entidades, el Centro de las Naciones Unidas contra el Terrorismo, la Oficina de las Naciones Unidas sobre Drogas y Delito y la Organización Internacional de Policía Criminal (INTERPOL)."	1
"En este sentido, expresamos nuestra plena disposición, en consulta con las Naciones Unidas, a contribuir al fortalecimiento de la MINUSMA, en particular mediante el establecimiento dentro de la MINUSMA de una fuerza de intervención rápida con reglas de enfrentamiento y medios sólidos, siguiendo el modelo de la brigada de intervención de la Misión de Estabilización de las Naciones Unidas en la República Democrática del Congo (MONUSCO), que se desplegará desde los países contribuyentes en el norte de Malí para contribuir a la lucha contra los grupos criminales y terroristas armados y para facilitar la conclusión exitosa de los esfuerzos de estabilización en esa parte del país."	1
"44. El nivel de ratificación de los instrumentos internacionales no ha cambiado desde 2009 y varía mucho."	1
"Observando con preocupación la naturaleza cambiante de la amenaza que representan Al-Qaida, Usama bin Laden y los talibanes, y otras personas, grupos, empresas y entidades asociados con ellos, en particular las formas en que se promueven las ideologías terroristas,"	0
"63. Para facilitar la movilización y coordinación de la asistencia financiera en apoyo de la aplicación de los procesos previstos en el Acuerdo de Uagadugú, el Programa de las Naciones Unidas para el Desarrollo ha establecido dos fondos fiduciarios. El primero, en apoyo de los programas de recuperación, ha recibido contribuciones por valor de 8,4 millones de dólares, y se han prometido otros 12,4 millones de dólares."	1
"Las Fuerzas Armadas Libanesas informaron a las Naciones Unidas de que el deterioro de la situación de seguridad en la República Árabe Siria las había llevado a adoptar mayores medidas de control de la frontera a fin de impedir el movimiento de armas y personal militar hacia y desde el Líbano."	1
"3. Exhorta a todos los Estados a:"	0
"II. Documentos seleccionados del Comité del Consejo de Seguridad establecido en virtud de la resolución 1267 (1999) relativa a Al-Qaida y los talibanes"	0
"16. En un esfuerzo por contener el Ébola, algunos países de África occidental cerraron sus fronteras y suspendieron los vuelos comerciales a los tres estados más afectados, a saber, Guinea, Liberia y Sierra Leona. Côte d&#39;Ivoire impuso restricciones de vuelos hacia y desde los tres Estados el 10 de agosto, seguido de un cierre de la frontera terrestre el 22 de agosto."	1
"También felicito al pueblo de Burkina Faso por la manera responsable en que llegó a un consenso sobre los arreglos de transición."	0
"16.00 Reunión con los equipos de las Naciones Unidas en los países, las organizaciones no gubernamentales (ONG) de la CEPA, la CEPA y el Jefe de la Oficina de las Naciones Unidas (Addis Abeba)"	0
"258. Como se indicó anteriormente, varias disposiciones de los derechos humanos y del derecho internacional humanitario son pertinentes para la protección de los civiles en los conflictos armados."	1
"De ellos, unos 7.000 niños serán absorbidos por programas dirigidos por UNICEF."	0
"S/2002/964 de 27 de agosto de 2002"	0
"221. Los Estados de la subregión cooperan bien con los socios regionales e internacionales para reducir el riesgo y su vulnerabilidad al terrorismo. Intercambian inteligencia sobre amenazas y advertencias, comparten información operativa y realizan entrenamiento conjunto y otros ejercicios en contextos bilaterales y multilaterales."	1
"También destacó importantes precedentes establecidos por el Consejo, en particular el establecimiento de comisiones de investigación sobre Bosnia, Ruanda y Darfur, que allanaron el camino para el Tribunal Internacional para la ex Yugoslavia y el Tribunal Penal Internacional para Ruanda, y la remisión por el Consejo del caso situación en Darfur a la Corte Penal Internacional."	1
"c) Facilitar el fomento de la capacidad de los Estados, en cooperación con el Grupo de África Oriental y Meridional contra el blanqueo de dinero, para establecer o fortalecer unidades de inteligencia financiera de la subregión y desarrollar la capacidad legislativa y operacional de los Estados para congelar fondos sin demora ."	1
"En primer lugar, la Corte se creó teniendo en cuenta los crímenes que pudieran amenazar la paz y la seguridad."	1
"56. Es alentador que se hayan logrado avances constantes en las cuatro esferas prioritarias del mandato de la UNMIT, incluidas iniciativas de diálogo sobre cuestiones nacionales críticas, nuevos avances en la reanudación de las responsabilidades policiales primarias por parte de la PNTL, la promulgación del paquete legislativo de seguridad nacional, el Plan de Desarrollo Estratégico Plan y el Plan Estratégico del Sector Justicia para Timor-Leste."	0
"19.30-22.00 Cena ofrecida por el Embajador de Turquía."	0
"50. Durante el período que abarca el informe, se desplegaron temporalmente medios de aviación de la MINUSMA en Kidal para realizar operaciones de reconocimiento y vigilancia de los movimientos de los grupos armados, en particular en el valle de Tilemsi (región de Gao)."	1
"El régimen fue modificado en las resoluciones 1333 (2000) y 1390 (2002) para imponer tres medidas específicas (congelación de activos, prohibición de viajar y embargo de armas) contra personas y entidades asociadas con los talibanes y Al-Qaida."	0
"Está claro que en el caso de Darfur no se han cumplido los requisitos para invocar este mecanismo."	0
"Cuentas de clientes abiertas por intermediarios profesionales"	0
"El Consejo de la Liga a nivel ministerial,"	0
"Decide que [la misión] tendrá el siguiente mandato en este orden de prioridad: Protección de los civiles g) Apoyar los esfuerzos del Gobierno, junto con los socios internacionales y los países vecinos, para crear un entorno propicio al regreso voluntario, seguro y digno de desplazados internos y refugiados, o integración o reasentamiento local voluntario."	1
"Si bien las medidas contra la piratería siguen resultando eficaces, la comunidad internacional debe seguir apoyando al Gobierno de Somalia en sus esfuerzos por cumplir sus compromisos, como se describe en Visión 2016 y el Pacto de Somalia."	1
"Me complace informar que ya se han obtenido fondos para el establecimiento de una biblioteca jurídica bajo la custodia de los refugiados en Rabuni (véase S/2007/619, párr. 41)."	1
"a. Bienes inmuebles 11 - 16 5"	0
"100. Se creó un programa de votantes con necesidades especiales para que categorías especiales de votantes, incluidos los confinados en sus hogares por miedo, los hospitalizados, los discapacitados mentales, los ancianos y los reclusos, se inscribieran y votaran simultáneamente."	1
"Sin embargo, es probable que se produzcan aumentos compensatorios del contrabando procedente de países vecinos."	0
"40. La UNODC finalizó la construcción de un nuevo pabellón para 40 reclusas en la prisión de Boosaaso (Puntlandia). Continúa la construcción de otro bloque para 200 reclusos varones. También se han construido una nueva puerta de entrada y una armería."	1
"4. La nota propone que el Consejo de Seguridad inicie un proceso formal de &quot;revisión estratégica&quot; para considerar cómo la intersección del crimen transfronterizo y el terrorismo puede estar afectando sus esfuerzos de prevención y resolución de conflictos, particularmente en África, y para considerar las herramientas en a su disposición para reducir el espacio estratégico que la delincuencia transfronteriza ofrece a los grupos terroristas."	0
