"en_ar_GOOGLE"	"MatConf"
"لقد أثبتت شبكة الإنترنت أنها أداة إرهابية قيمة بسبب التحديات التقنية والقانونية الكبيرة التي تنطوي عليها مراقبة وتنظيم محتواها."	0
"6. الاتفاقية الخاصة بوضع اللاجئين المؤرخة 28 يوليو 1951."	0
"الإرهاب الكيميائي والبيولوجي والإشعاعي والنووي"	0
"يقوم صاحب المطالبة بتشغيل خدمة السكك الحديدية من الدمام، على الساحل الشرقي للمملكة العربية السعودية، إلى الرياض."	0
"وفي بيئات ما بعد الصراع أيضا، تظل التحديات التي تواجهها المرأة هائلة."	0
"وستواصل العديد من الدول أيضًا التصدي لقضايا مثل التطرف والتطرف العنيف وحركة الإرهابيين عبر الحدود."	1
"وكذلك البند التالي الوارد في الفقرة 11 من نفس الوثيقة:"	0
"وفي ذلك الوقت، عاد مئات الآلاف من ألبان كوسوفو إلى كوسوفو وبدأوا في إعادة بناء حياتهم. وقد فر معظم صرب كوسوفو من منازلهم. لقد كانت كوسوفو مجتمعا يعاني من المعاناة والدمار على نطاق واسع لجميع الطوائف. كان الاقتصاد في حالة خراب."	1
"وينص كل من القرار والاتفاقية على أنه لكي تكون جريمة تمويل الإرهاب موجودة، لا يلزم أن تكون الأموال المخصصة لتمويل العمل الإرهابي من عائدات الجريمة، وأن العمل الإرهابي الذي كانت الأموال مخصصة لتمويله لا يحتاج في الواقع إلى تمويله. قد حدث أو حتى تمت محاولته."	1
"ويجب أن يُفهم الإرهاب أولاً على أنه جريمة، لا يمكن تبريرها تحت أي ظرف من الظروف. ومع ذلك، فهو أيضًا مظهر من مظاهر المظالم، التي يتم التعبير عنها بطريقة غير إنسانية وبغيضة وغير مقبولة."	0
"وقد دعم تهريب الفحم عبر الحدود حركة الشباب، مما عزز غاراتها على كينيا."	1
"وكما هي الحال مع مسألة الروابط بين الاتجار بالمخدرات والإرهاب، فقد أدرجت قضية القرصنة على جدول أعمال المجلس من خلال حالات الصراع القائمة بالفعل، مع برزت الأوضاع الأفريقية - وأبرزها الصومال وخليج غينيا - بشكل بارز."	1
"o في 5 تشرين الثاني/نوفمبر 2014، نفذت طائرات النظام الحربية 5 غارات جوية استهدفت كنصفرة في إدلب."	1
"عمل إجرامي مشترك لارتكاب جرائم دولية"	1
"وقد تظل الدعاية والهجمات الصاروخية والأجهزة المتفجرة المرتجلة والتفجيرات الانتحارية في بعض الأحيان هي الأسلحة الرئيسية التي تستخدمها القوات المسلحة المعارضة."	1
"في جلسة مجلس الأمن 5798، المعقودة في 11 كانون الأول/ديسمبر 2007، فيما يتصل بنظر المجلس في البند المعنون &quot;التهديدات التي يتعرض لها السلام والأمن الدوليان نتيجة للأعمال الإرهابية&quot;، أدلى رئيس مجلس الأمن بالبيان التالي باسم المجلس:"	0
"نحن بحاجة إلى السلام لمواجهة التحديات العملاقة الأخرى أيضًا."	0
"130 - وسلطت الرحلة الضوء على المشاكل التي تواجهها البلدان في عملية إنشاء الأطر القانونية والمؤسسية لمكافحة الإرهاب في مناخ سياسي واجتماعي واقتصادي غير مستقر."	0
"قرار مجلس الأمن 1894 (2009)، مرجع سابق. 27"	0
"27 - وبحلول نهاية الفترة المشمولة بالتقرير، كان قوام شرطة البعثة يقترب من 400 4 ضابط من 53 بلدا، وهو ما يمثل أكثر من 90 في المائة من إجمالي القوام المأذون به للبعثة."	1
"ويدل اختطاف قس فرنسي في الكاميرون على يد بوكو حرام وأنصار الإسلام، أثناء عملهما معاً في نوفمبر/تشرين الثاني 2013، على قدرة هاتين المجموعتين على العمل خارج حدود نيجيريا."	1
"إلا أن المعلومات التي قدمها الشرتاي والعمد المرافقون للجنة الوطنية، والأدلة المتوفرة، تشير إلى أن جميع الأطراف مسؤولة، في ظل ظروف الصراع المشتعل، عن إحراق القرى."	1
"o في 29 تشرين الثاني/نوفمبر 2014، أطلقت طائرات النظام الحربية قذيفتين على المسجد النووي في مدينة الرقة، مما أدى إلى مقتل 11 شخصا، من بينهم طفل، وإصابة 16 آخرين."	1
"ويتوافق هذا النص، الذي تم وضعه في شكل لائحة، مع أحكام اتفاقية الحماية المادية للمواد النووية."	0
"وترتبط الادعاءات الصادرة عن فريق الرصد المعني بالصومال وإريتريا بقضيتين مختلفتين:"	0
"كما أصيب 3 إعلاميين خلال شهر تشرين الثاني، جميعهم على يد قوات النظام."	1
"o في 16 تشرين الثاني/نوفمبر 2014، أطلقت قوات النظام قذائف هاون على مسجد ماديرا في ريف دمشق، مما أدى إلى إصابة 4 مدنيين وإلحاق أضرار جسيمة بالمسجد."	1
"وتحركت العديد من الدول أيضًا لتعزيز دور وفعالية أجهزتها القضائية، التي تلعب دورًا أساسيًا في ضمان الاستجابة لتهديد الإرهاب على أساس سيادة القانون."	0
"باسم لجنة مجلس الأمن المنشأة عملا بالقرار 751 (1992) بشأن الصومال، ووفقا للفقرة 3 (ط) من قرار مجلس الأمن 1587 (2005)، يشرفني أن أحيل طيه تقرير فريق الرصد المعني بالصومال. الصومال (انظر الضميمة)."	0
"وتشير التقديرات إلى أن هناك ما يقرب من 1.2 مليون متقدم محتمل للمرحلة الأولى من التسجيل المدني وتسجيل الناخبين."	0
"المقرر عقدها يوم الأربعاء، 14 كانون الأول/ديسمبر 2005، الساعة 40/17"	0
