"en_ar_DEEP"	"VerCoop"
"استمرت المناقشات والمفاوضات بشأن ضمان المساءلة عن الجرائم بموجب القانون الدولي لسنوات في بوروندي، بما في ذلك مع الأمم المتحدة."	1
"578. من العوائق الواضحة لإنشاء محكمة خاصة للجرائم المرتكبة في دارفور الآثار المالية المترتبة على ذلك."	0
"وهذه الأصول، التي تبلغ قيمتها 386 319 2 دولارا، تجعل مجموع الأصول المجمدة في الدول الـ 32 التي أبلغت عن اتخاذ إجراءات ما يقارب 91 مليون دولار (بأسعار الصرف في حزيران/يونيه 2005)، باستثناء الأصول المجمدة في خمس دول لم تحدد المبالغ."	0
"2. الوضع في سيراليون"	0
"مهام أخرى لمكتب أمين المظالم"	0
"وإذ يشير إلى مسؤوليات الدول عن إنهاء الإفلات من العقاب ومحاكمة المسؤولين عن أعمال الإبادة الجماعية والجرائم ضد الإنسانية وجرائم الحرب وغيرها من الجرائم الشنيعة المرتكبة ضد المدنيين، وإذ يلاحظ في هذا الصدد مع القلق أنه لم يتم تقديم سوى أعداد محدودة من مرتكبي أعمال العنف الجنسي إلى العدالة، مع الاعتراف بأن أنظمة العدالة الوطنية في حالات النزاع وما بعد النزاع قد تضعف بشكل كبير."	1
"7 - الحالة في ليبيريا (22 كانون الثاني/يناير 1991؛ 19 كانون الأول/ديسمبر 2008)."	0
"32 - وترحب اللجنة أيضا بالمقترحات المعدة بالتعاون مع خبراء من الهيئات الفرعية الأخرى التابعة لمجلس الأمن ذات الصلة بمكافحة الإرهاب بشأن كيفية تبسيط تقديم التقارير وفقا للوثيقة الختامية لمؤتمر القمة العالمي لعام 2005 (انظر قرار الجمعية العامة 60/1)."	1
"يتشرف فريق الدعم التحليلي ورصد الجزاءات المنشأ عملا بقرار مجلس الأمن 1526 (2004) والذي تم تمديده بموجب قراري مجلس الأمن 1617 (2005) و 1735 (2006) بشأن تنظيم القاعدة وحركة الطالبان وما يرتبط بهما من أفراد وكيانات، بأن يحيل طيه إليكم تقريره السابع، وفقا للقرار 1735 (2006)."	1
"ولهذا الغرض، أذكر أن الزعماء اللبنانيين قد عاودوا عقد الحوار الوطني بعد أحداث أيار/مايو 2008، الذي كانت ولايته الرئيسية هي وضع استراتيجية دفاعية وطنية تعالج المسألة الحاسمة المتمثلة في الأسلحة الخارجة عن سيطرة الدولة."	1
"وفي 23 آب/أغسطس، قدم الرئيس بالنيابة للجنة مجلس الأمن المنشأة عملاً بالقرار 1718 (2006) تقريره الذي يغطي فترة 90 يوماً إلى المجلس بشأن عمل اللجنة."	0
"97 - وفي الختام، أود أن أعرب عن تقديري للخدمة المتفانية التي قدمها ممثلي الخاص للسودان، هايلي منكيريوس، وكذلك لجميع الموظفين العسكريين وأفراد الشرطة والموظفين المدنيين العاملين في بعثة الأمم المتحدة في السودان."	1
"\"ويجدد مجلس الأمن دعوته حكومة جمهورية أفريقيا الوسطى إلى إحياء الجهود الرامية إلى إصلاح مؤسسات قطاع الأمن، الذي يشكل عنصرا حاسما في عملية بناء السلام في جمهورية أفريقيا الوسطى، وإلى التصدي لظاهرة الإفلات من العقاب على نطاق واسع، وتعزيز حكم البلاد القانون وزيادة احترام حقوق الإنسان."	1
"وتقع على عاتق الأطراف مسؤولية ضمان عدم ارتكاب قواتهم العسكرية للانتهاكات، وأود أن أشجع الأطراف على التقيد بشكل كامل بأحكام الاتفاقات العسكرية وتقديم تعاونها الكامل مع البعثة من أجل الحفاظ على وقف إطلاق النار. ولضمان احترام المبادئ الأساسية لحفظ السلام."	1
"\"ويشدد مجلس الأمن على أن توفير الملاذات الآمنة للإرهابيين لا يزال يشكل مصدر قلق كبير، ويشير إلى أنه يجب على جميع الدول الأعضاء أن تتعاون تعاونا كاملا في مكافحة الإرهاب من أجل العثور على ملاذ آمن وحرمانهم منه وتقديمهم إلى العدالة، على أساس مبدأ تسليم أو محاكمة أي شخص يدعم أو يسهل أو يشارك أو يحاول المشاركة في تمويل أو التخطيط أو الإعداد أو ارتكاب أعمال إرهابية أو يوفر ملاذاً آمناً لها."	1
"11 - يحث جميع الدول الأعضاء، ولا سيما دول الساحل والمغرب العربي، على تنسيق جهودها لمنع التهديد الخطير الذي تشكله الجماعات الإرهابية التي تعبر الحدود بحثا عن ملاذات آمنة في منطقة الساحل على الأمن الدولي والإقليمي، وتعزيز التعاون والتنسيق من أجل وضع استراتيجيات شاملة وفعالة لمكافحة أنشطة الجماعات الإرهابية بطريقة شاملة ومتكاملة، ومنع توسع تلك الجماعات وكذلك الحد من انتشار جميع الأسلحة والجريمة المنظمة العابرة للحدود الوطنية؛"	1
"يهيب بجميع أطراف النزاع المسلح في [البلد المتأثر]، بما في ذلك عناصر [جماعة مسلحة محددة]، أن تصدر أوامر واضحة ضد العنف الجنسي، ويهيب كذلك بتلك الأطراف أن تتعهد وتنفذ التزامات محددة بشأن التحقيق في الوقت المناسب في الانتهاكات المزعومة من أجل ومحاسبة الجناة، بما يتماشى مع قراره 1960 (2010)، وتيسير الوصول الفوري لضحايا العنف الجنسي إلى الخدمات المتاحة؛"	1
"\"ويطلب مجلس الأمن إلى الممثل الخاص للأمين العام في بوروندي أن يقوم، على اتصال وثيق بالممثل الخاص للأمين العام في جمهورية الكونغو الديمقراطية، بالتحقق من الوقائع وتقديم تقرير عنها إلى المجلس في أقرب وقت ممكن. ممكن."	1
