"en_es_TRANSFORMERS"	"VerCoop"
"f) Cooperar con otros comités de sanciones pertinentes del Consejo de Seguridad y con el Comité establecido en virtud del párrafo 6 de su resolución 1373 (2001);"	1
"6. Insta a los Estados y a todas las demás partes en un conflicto armado a que hagan todo lo posible por prevenir las violaciones del derecho internacional humanitario contra los civiles, incluidos los periodistas, los profesionales de los medios de comunicación y el personal asociado;"	1
"Todos estos actos de incitación al odio y a la guerra crean tensión en la comunidad ivoiriana."	0
"Nombre del sujeto: Hassan Apellido del sujeto: Ezhaq Hawilla"	0
"El panorama general de seguridad del informe especial del Secretario General (S/2008/434) sugiere que, a pesar de los incansables esfuerzos del pueblo afgano y de la comunidad internacional, siguen existiendo graves problemas para la paz y la estabilización en el Afganistán."	0
"\"El Consejo de Seguridad acoge con beneplácito a este respecto las medidas adoptadas hasta la fecha por los signatarios y garantes del Marco PSC, incluida la convocación de la primera reunión `11+4' del Mecanismo de Supervisión Regional del Marco PSC en Addis Abeba el 26 de mayo de 2013 y las dos primeras reuniones del Comité de Apoyo Técnico en Nairobi el 24 de junio y el 22 de julio de 2013, que tenían por objeto avanzar en el establecimiento de parámetros de referencia para evaluar la aplicación del Marco PSC por todos los signatarios."	1
"¿Se supervisa la ubicación de los solicitantes de asilo en Noruega? ¿Se recopila la información en el nivel local o nacional1? ¿Se comparte la información obtenida con la Oficina del Alto Comisionado de las Naciones Unidas para los Refugiados (ACNUR)?"	0
"Por esta razón, la Dirección Ejecutiva siempre plantea esas cuestiones en el curso de las visitas a los países, los videoconferencias y otros intercambios, y considera que en el futuro será útil trabajar más intensamente con los Estados sobre los aspectos prácticos de esos enfoques."	1
"- El 12 de diciembre de 2014, 200 fuerzas del régimen rodearon el barrio de Fayd en la ciudad de Jabla y no se permitió a nadie entrar o salir del barrio."	0
"La misión conjunta se reunió con interesados nacionales e internacionales, entre ellos representantes de la sociedad civil, dirigentes tradicionales y religiosos, partidos de oposición y militares."	1
"El Comité también acogería con beneplácito las propuestas preparadas en cooperación con expertos de otros órganos subsidiarios del Consejo de Seguridad relacionados con la lucha contra el terrorismo sobre la manera de racionalizar la presentación de informes de conformidad con el Documento Final de la Cumbre Mundial 2005 (véase la resolución 60/1 de la Asamblea General)."	1
"El 1o de diciembre, de conformidad con el párrafo p) del anexo de la resolución 2160 (2014), el Equipo de Vigilancia presentó un informe especial por escrito, en consulta con el Gobierno del Afganistán, la Oficina de las Naciones Unidas contra la Droga y el Delito y otros grupos de expertos en sanciones de las Naciones Unidas, sobre casos concretos de cooperación entre sindicatos de la delincuencia organizada, en particular grupos que se dedicaban a la toma de rehenes para obtener rescates, productores y comerciantes de estupefacientes, así como los que explotaban ilegalmente recursos naturales en el Afganistán, incluidas piedras preciosas y semipreciosas, y las personas, grupos, empresas y entidades que reunían las condiciones para ser incluidas en la lista con arreglo al párrafo 1 de la resolución."	1
"- Ley de protección de la información, 1982 (Ley No 84 de 1982);"	0
"Todavía no se han proporcionado servicios de aduanas generales."	0
"La reciente promulgación por el Consejo de Ulemas de un decreto religioso en el que se condenan los estupefacientes y otras actividades conexas puede contribuir a desalentar el cultivo de adormidera."	0
"b) Impedir la entrada en su territorio o el tránsito por él de esas personas, siempre que nada de lo dispuesto en el presente párrafo obligue a ningún Estado a denegar la entrada o exigir la salida de su territorio a sus propios nacionales, y el presente párrafo no se aplicará cuando la entrada o el tránsito sean necesarios para el cumplimiento de un proceso judicial o cuando el Comité establecido en virtud de la resolución 1267 (1999) (\"el Comité\") determine caso por caso únicamente que la entrada o el tránsito están justificados;"	1
"Durante el período sobre el que se informa, el componente de policía de la UNMIS se centró en la capacitación del Servicio de Policía del Sudán Meridional en materia de seguridad en los referendos y en prestarle asistencia en la preparación de sus planes de seguridad en los referendos."	0
"\"Artículo 186. Garantía de fuentes en caso de cancelación de licencias."	0
"Sin embargo, en 2007, tras la emisión de la orden de detención contra Harun y Kushayb, el Presidente AlBashir se negó públicamente a aplicarlas, cuestionó la autoridad del Consejo de Seguridad y declaró que Harun había hecho lo que se le había ordenado."	0
"Para concluir, quisiera expresar mi agradecimiento por el servicio dedicado de mi Representante Especial para el Sudán, Haile Menkerios, así como por todo el personal militar, de policía y civil que presta servicios en la UNMIS."	1
"La perspectiva de género debe formar parte de la reforma y la capacitación de todas las fuerzas de seguridad."	0
"Como resultado de ello, algunos miembros del Comité que no tenían información sobre un nombre y no habían participado en las consultas pueden haberse sentido periféricos al proceso de adopción de decisiones; pero, aunque podría haber habido un intercambio más abierto en las reuniones del Comité, todos los miembros tenían, y a menudo ejercían, la opción de pedir más detalles cuando lo consideraban importante."	1
"19. Reitera la necesidad de seguir intensificando la cooperación entre el Comité 1540, el Comité del Consejo de Seguridad establecido en virtud de la resolución 1267 (1999) relativa a Al-Qaida y los talibanes, y el Comité del Consejo de Seguridad establecido en virtud de la resolución 1373 (2001) relativa a la lucha contra el terrorismo, incluso, según proceda, mejorando el intercambio de información, la coordinación de las visitas a los Estados, en el marco de sus respectivos mandatos, la asistencia técnica y otras cuestiones de interés para los tres comités, y expresando su intención de proporcionar orientación a los comités sobre esferas de interés común a fin de coordinar mejor sus actividades;"	1
"Describió como dramática la brecha entre los progresos realizados en la construcción del Estado palestino y el estancamiento persistente y profundo en la vía política."	0
"Se ha observado que en algunos casos, debido a la urgencia y la particularidad que se perciben de las amenazas terroristas, las investigaciones y las respuestas de las fuerzas nacionales de seguridad y de orden público en la lucha contra el terrorismo pueden haber estado desvinculadas de las consideraciones de derechos humanos en comparación con las situaciones habituales de policía criminal, lo que ha dado lugar a importantes lagunas."	0
"Sin embargo, el Grupo no considera que se trate de una deficiencia importante porque Civil Engineering no pide indemnización por lucro cesante u otras pérdidas que requerirían que el Grupo descontase los pagos futuros."	0
"Al mismo tiempo, el Presidente Pillay afirma que los magistrados opinan que, junto con uno de esos mecanismos, el Tribunal podría tener una facultad limitada para ordenar el pago de indemnizaciones con cargo a un fondo fiduciario a las víctimas que comparezcan como testigos en los juicios que se le sometan."	0
"1. Dinamarca cuenta con la siguiente legislación nacional:"	0
"Se estableció una Dependencia de Género y Desarrollo en la Sede y una red de coordinadores de cuestiones de género en los planos nacional y regional."	0
"No puede redundar en interés del pueblo palestino que se cuestionen las piedras angulares esenciales de la legitimidad palestina y las aspiraciones nacionales."	0
